"","id","symbol","seqnames","strand","TSS","CAGE_representative_TSS","type"
"1390","ENSG00000108406","DHX40","chr17","+",57642886,57642971,"protein_coding"
"1391","ENSG00000111667","USP5","chr12","+",6961292,6961314,"protein_coding"
"1392","ENSG00000198911","SREBF2","chr22","+",42229083,42229115,"protein_coding"
"1393","ENSG00000164330","EBF1","chr5","-",158526769,158526924,"protein_coding"
"1394","ENSG00000198162","MAN1A2","chr1","+",117910071,117910084,"protein_coding"
"1395","ENSG00000119231","SENP5","chr3","+",196594727,196594791,"protein_coding"
"1396","ENSG00000113763","UNC5A","chr5","+",176237478,176237506,"protein_coding"
"1397","ENSG00000090565","RAB11FIP3","chr16","+",475619,475649,"protein_coding"
"1398","ENSG00000167670","CHAF1A","chr19","+",4402659,4402638,"protein_coding"
"1399","ENSG00000131747","TOP2A","chr17","-",38574202,38574133,"protein_coding"
"1400","ENSG00000176454","LPCAT4","chr15","-",34659479,34659397,"protein_coding"
"1401","ENSG00000100226","GTPBP1","chr22","+",39101728,39101949,"protein_coding"
"1402","ENSG00000158321","AUTS2","chr7","+",69063905,69063428,"protein_coding"
"1403","ENSG00000162889","MAPKAPK2","chr1","+",206858289,206858250,"protein_coding"
"1404","ENSG00000128573","FOXP2","chr7","+",113726382,113726392,"protein_coding"
"1405","ENSG00000077254","USP33","chr1","-",78225537,78225496,"protein_coding"
"1406","ENSG00000149503","INCENP","chr11","+",61891445,61891483,"protein_coding"
"1407","ENSG00000198218","QRICH1","chr3","-",49131796,49131504,"protein_coding"
"1408","ENSG00000055118","KCNH2","chr7","-",150675403,150652892,"protein_coding"
"1409","ENSG00000099250","NRP1","chr10","-",33625190,33623794,"protein_coding"
"1410","ENSG00000168056","LTBP3","chr11","-",65326401,65325701,"protein_coding"
"1411","ENSG00000180628","PCGF5","chr10","+",92922769,92922790,"protein_coding"
"1412","ENSG00000080802","CNOT4","chr7","-",135194875,135194850,"protein_coding"
"1413","ENSG00000115241","PPM1G","chr2","-",27632554,27632424,"protein_coding"
"1414","ENSG00000161956","SENP3","chr17","+",7465192,7465257,"protein_coding"
"1415","ENSG00000124813","RUNX2","chr6","+",45295894,45296067,"protein_coding"
"1416","ENSG00000086589","RBM22","chr5","-",150080669,150080624,"protein_coding"
"1417","ENSG00000104888","SLC17A7","chr19","-",49945617,49944784,"protein_coding"
"1418","ENSG00000179912","R3HDM2","chr12","-",57824788,57824756,"protein_coding"
"1419","ENSG00000084652","TXLNA","chr1","+",32645287,32645344,"protein_coding"
"1420","ENSG00000152413","HOMER1","chr5","-",78810040,78810356,"protein_coding"
"1421","ENSG00000110768","GTF2H1","chr11","+",18343842,18344114,"protein_coding"
"1422","ENSG00000162434","JAK1","chr1","-",65432187,65432232,"protein_coding"
"1423","ENSG00000163935","SFMBT1","chr3","-",53080766,53080089,"protein_coding"
"1424","ENSG00000112130","RNF8","chr6","+",37321748,37321759,"protein_coding"
"1425","ENSG00000105639","JAK3","chr19","-",17958880,17958791,"protein_coding"
"1426","ENSG00000114127","XRN1","chr3","-",142166904,142166879,"protein_coding"
"1427","ENSG00000187764","SEMA4D","chr9","-",92113045,92113004,"protein_coding"
"1428","ENSG00000136261","BZW2","chr7","+",16685756,16685806,"protein_coding"
"1429","ENSG00000129315","CCNT1","chr12","-",49110781,49110490,"protein_coding"
"1430","ENSG00000129691","ASH2L","chr8","+",37962760,37963047,"protein_coding"
"1431","ENSG00000140092","FBLN5","chr14","-",92414331,92413756,"protein_coding"
"1432","ENSG00000068366","ACSL4","chrX","-",108976632,108976463,"protein_coding"
"1433","ENSG00000183873","SCN5A","chr3","-",38691164,38691178,"protein_coding"
"1434","ENSG00000205531","NAP1L4","chr11","-",3013607,3013521,"protein_coding"
"1435","ENSG00000100764","PSMC1","chr14","+",90722839,90722897,"protein_coding"
"1436","ENSG00000110075","PPP6R3","chr11","+",68228199,68228220,"protein_coding"
"1437","ENSG00000183579","ZNRF3","chr22","+",29279580,29279560,"protein_coding"
"1438","ENSG00000102225","CDK16","chrX","+",47077259,47078111,"protein_coding"
"1439","ENSG00000154380","ENAH","chr1","-",225840844,225840802,"protein_coding"
"1440","ENSG00000119403","PHF19","chr9","-",123657174,123639466,"protein_coding"
"1441","ENSG00000010810","FYN","chr6","-",112194655,112194655,"protein_coding"
"1442","ENSG00000172466","ZNF24","chr18","-",32925446,32924384,"protein_coding"
"1443","ENSG00000107518","ATRNL1","chr10","+",116853124,116853124,"protein_coding"
"1444","ENSG00000058262","SEC61A1","chr3","+",127770484,127771285,"protein_coding"
"1445","ENSG00000175354","PTPN2","chr18","-",12929642,12884187,"protein_coding"
"1446","ENSG00000176619","LMNB2","chr19","-",2456994,2456957,"protein_coding"
"1447","ENSG00000171843","MLLT3","chr9","-",20622542,20622498,"protein_coding"
"1448","ENSG00000144233","AMMECR1L","chr2","-",128643496,128641942,"protein_coding"
"1449","ENSG00000158055","GRHL3","chr1","+",24645812,24645847,"protein_coding"
"1450","ENSG00000146457","WTAP","chr6","+",160146617,160148538,"protein_coding"
"1451","ENSG00000143153","ATP1B1","chr1","+",169074935,169075928,"protein_coding"
"1452","ENSG00000092964","DPYSL2","chr8","+",26371791,26435474,"protein_coding"
"1453","ENSG00000101882","NKAP","chrX","-",119077735,119077712,"protein_coding"
"1454","ENSG00000100519","PSMC6","chr14","+",53173890,53173927,"protein_coding"
"1455","ENSG00000120251","GRIA2","chr4","+",158125334,158141966,"protein_coding"
"1456","ENSG00000254087","LYN","chr8","+",56792372,56792394,"protein_coding"
"1457","ENSG00000118276","B4GALT6","chr18","-",29265799,29265431,"protein_coding"
"1458","ENSG00000171940","ZNF217","chr20","-",52226446,52210378,"protein_coding"
"1459","ENSG00000078725","BRINP1","chr9","-",122131745,122131713,"protein_coding"
"1460","ENSG00000033050","ABCF2","chr7","-",150924316,150924278,"protein_coding"
"1461","ENSG00000135679","MDM2","chr12","+",69201952,69201959,"protein_coding"
"1462","ENSG00000114948","ADAM23","chr2","+",207308263,207308256,"protein_coding"
"1463","ENSG00000161202","DVL3","chr3","+",183873176,183873190,"protein_coding"
"1464","ENSG00000132842","AP3B1","chr5","-",77590579,77590516,"protein_coding"
"1465","ENSG00000167491","GATAD2A","chr19","+",19496635,19516596,"protein_coding"
"1466","ENSG00000065308","TRAM2","chr6","-",52441713,52441858,"protein_coding"
"1467","ENSG00000005249","PRKAR2B","chr7","+",106685094,106685151,"protein_coding"
"1468","ENSG00000198561","CTNND1","chr11","+",57520715,57529279,"protein_coding"
"1469","ENSG00000096384","HSP90AB1","chr6","+",44213903,44214838,"protein_coding"
"1470","ENSG00000165733","BMS1","chr10","+",43278249,43278243,"protein_coding"
"1471","ENSG00000068831","RASGRP2","chr11","-",64512928,64511614,"protein_coding"
"1472","ENSG00000118762","PKD2","chr4","+",88928820,88928787,"protein_coding"
"1473","ENSG00000110237","ARHGEF17","chr11","+",73019334,73019321,"protein_coding"
"1474","ENSG00000112139","MDGA1","chr6","-",37667082,37665659,"protein_coding"
"1475","ENSG00000139083","ETV6","chr12","+",11802788,11802608,"protein_coding"
"1476","ENSG00000180263","FGD6","chr12","-",95611258,95611185,"protein_coding"
"1477","ENSG00000101997","CCDC22","chrX","+",49091927,49091956,"protein_coding"
"1478","ENSG00000102312","PORCN","chrX","+",48367350,48367382,"protein_coding"
"1479","ENSG00000038358","EDC4","chr16","+",67906926,67906972,"protein_coding"
"1480","ENSG00000078369","GNB1","chr1","-",1822556,1822509,"protein_coding"
"1481","ENSG00000011258","MBTD1","chr17","-",49337524,49337404,"protein_coding"
"1482","ENSG00000158458","NRG2","chr5","-",139422884,139422884,"protein_coding"
"1483","ENSG00000165632","TAF3","chr10","+",7860467,7860483,"protein_coding"
"1484","ENSG00000185246","PRPF39","chr14","+",45553302,45553321,"protein_coding"
"1485","ENSG00000197442","MAP3K5","chr6","-",137113656,137113544,"protein_coding"
"1486","ENSG00000183735","TBK1","chr12","+",64845660,64845918,"protein_coding"
"1487","ENSG00000132017","DCAF15","chr19","+",14063304,14063321,"protein_coding"
"1488","ENSG00000117222","RBBP5","chr1","-",205091143,205091103,"protein_coding"
"1489","ENSG00000131269","ABCB7","chrX","-",74376567,74376117,"protein_coding"
"1490","ENSG00000129173","E2F8","chr11","-",19263167,19263167,"protein_coding"
"1491","ENSG00000116731","PRDM2","chr1","+",14026693,14075932,"protein_coding"
"1492","ENSG00000158161","EYA3","chr1","-",28415207,28415121,"protein_coding"
"1493","ENSG00000100330","MTMR3","chr22","+",30279144,30279170,"protein_coding"
"1494","ENSG00000167110","GOLGA2","chr9","-",131038274,131038231,"protein_coding"
"1495","ENSG00000161405","IKZF3","chr17","-",38020441,38020466,"protein_coding"
"1496","ENSG00000169083","AR","chrX","+",66763874,66763875,"protein_coding"
"1497","ENSG00000040933","INPP4A","chr2","+",99061317,99061321,"protein_coding"
"1498","ENSG00000035403","VCL","chr10","+",75754951,75757874,"protein_coding"
"1499","ENSG00000100462","PRMT5","chr14","-",23398794,23398585,"protein_coding"
"1500","ENSG00000122406","RPL5","chr1","+",93297582,93297597,"protein_coding"
"1501","ENSG00000137478","FCHSD2","chr11","-",72853306,72853324,"protein_coding"
"1502","ENSG00000170871","KIAA0232","chr4","+",6783102,6784459,"protein_coding"
"1503","ENSG00000083799","CYLD","chr16","+",50775961,50775997,"protein_coding"
"1504","ENSG00000157657","ZNF618","chr9","+",116638562,116638589,"protein_coding"
"1505","ENSG00000106278","PTPRZ1","chr7","+",121513143,121513215,"protein_coding"
"1506","ENSG00000019991","HGF","chr7","-",81399754,81399363,"protein_coding"
"1507","ENSG00000140105","WARS","chr14","-",100843142,100841684,"protein_coding"
"1508","ENSG00000122674","CCZ1","chr7","+",5938356,5938364,"protein_coding"
"1509","ENSG00000145386","CCNA2","chr4","-",122745088,122745038,"protein_coding"
"1510","ENSG00000103449","SALL1","chr16","-",51185278,51185181,"protein_coding"
"1511","ENSG00000107864","CPEB3","chr10","-",94050844,94050835,"protein_coding"
"1512","ENSG00000185722","ANKFY1","chr17","-",4167272,4167251,"protein_coding"
"1513","ENSG00000204628","GNB2L1","chr5","-",180675096,180670906,"protein_coding"
"1514","ENSG00000161813","LARP4","chr12","+",50786166,50794678,"protein_coding"
"1515","ENSG00000141570","CBX8","chr17","-",77775482,77770844,"protein_coding"
"1516","ENSG00000143033","MTF2","chr1","+",93544792,93544840,"protein_coding"
"1517","ENSG00000071127","WDR1","chr4","-",10118573,10118384,"protein_coding"
"1518","ENSG00000164418","GRIK2","chr6","+",101846664,101846687,"protein_coding"
"1519","ENSG00000128059","PPAT","chr4","-",57301781,57301778,"protein_coding"
"1520","ENSG00000151090","THRB","chr3","-",24536773,24536294,"protein_coding"
"1521","ENSG00000108669","CYTH1","chr17","-",76778379,76778350,"protein_coding"
"1522","ENSG00000100425","BRD1","chr22","-",50221160,50221521,"protein_coding"
"1523","ENSG00000114982","KANSL3","chr2","-",97308524,97304049,"protein_coding"
"1524","ENSG00000167658","EEF2","chr19","-",3985467,3985461,"protein_coding"
"1525","ENSG00000148660","CAMK2G","chr10","-",75634349,75634301,"protein_coding"
"1526","ENSG00000155816","FMN2","chr1","+",240177648,240255183,"protein_coding"
"1527","ENSG00000169032","MAP2K1","chr15","+",66679155,66679250,"protein_coding"
"1528","ENSG00000105726","ATP13A1","chr19","-",19774502,19774485,"protein_coding"
"1529","ENSG00000111727","HCFC2","chr12","+",104458235,104458318,"protein_coding"
"1530","ENSG00000160216","AGPAT3","chr21","+",45285067,45285104,"protein_coding"
"1531","ENSG00000074527","NTN4","chr12","-",96184930,96184541,"protein_coding"
"1532","ENSG00000165338","HECTD2","chr10","+",93169037,93170101,"protein_coding"
"1533","ENSG00000164715","LMTK2","chr7","+",97736197,97736184,"protein_coding"
"1534","ENSG00000157782","CABP1","chr12","+",121078355,121078544,"protein_coding"
"1535","ENSG00000027075","PRKCH","chr14","+",61654277,61788465,"protein_coding"
"1536","ENSG00000154783","FGD5","chr3","+",14860469,14860469,"protein_coding"
"1537","ENSG00000182985","CADM1","chr11","-",115375675,115375133,"protein_coding"
"1538","ENSG00000198836","OPA1","chr3","+",193310933,193310997,"protein_coding"
"1539","ENSG00000105229","PIAS4","chr19","+",4007644,4007749,"protein_coding"
"1540","ENSG00000121022","COPS5","chr8","-",67996018,67974368,"protein_coding"
"1541","ENSG00000103460","TOX3","chr16","-",52581714,52581046,"protein_coding"
"1542","ENSG00000145794","MEGF10","chr5","+",126626523,126626536,"protein_coding"
"1543","ENSG00000132478","UNK","chr17","+",73780852,73780952,"protein_coding"
"1544","ENSG00000184216","IRAK1","chrX","-",153285431,153285348,"protein_coding"
"1545","ENSG00000149212","SESN3","chr11","-",94965705,94964366,"protein_coding"
"1546","ENSG00000172239","PAIP1","chr5","-",43557860,43557179,"protein_coding"
"1547","ENSG00000109320","NFKB1","chr4","+",103422486,103422516,"protein_coding"
"1548","ENSG00000145604","SKP2","chr5","+",36152091,36152213,"protein_coding"
"1549","ENSG00000134138","MEIS2","chr15","-",37393500,37392748,"protein_coding"
"1550","ENSG00000100316","RPL3","chr22","-",39716394,39715628,"protein_coding"
"1551","ENSG00000170961","HAS2","chr8","-",122653630,122653680,"protein_coding"
"1552","ENSG00000136758","YME1L1","chr10","-",27444195,27443313,"protein_coding"
"1553","ENSG00000171365","CLCN5","chrX","+",49687225,49687257,"protein_coding"
"1554","ENSG00000100353","EIF3D","chr22","-",36925483,36925213,"protein_coding"
"1555","ENSG00000067225","PKM","chr15","-",72524163,72523531,"protein_coding"
"1556","ENSG00000125851","PCSK2","chr20","+",17206752,17207685,"protein_coding"
"1557","ENSG00000172175","MALT1","chr18","+",56338618,56338697,"protein_coding"
"1558","ENSG00000163788","SNRK","chr3","+",43328004,43328078,"protein_coding"
"1559","ENSG00000141380","SS18","chr18","-",23671181,23670577,"protein_coding"
"1560","ENSG00000177463","NR2C2","chr3","+",14989091,14989091,"protein_coding"
"1561","ENSG00000197724","PHF2","chr9","+",96338689,96338909,"protein_coding"
"1562","ENSG00000166851","PLK1","chr16","+",23688977,23690211,"protein_coding"
"1563","ENSG00000205213","LGR4","chr11","-",27494322,27494337,"protein_coding"
"1564","ENSG00000148842","CNNM2","chr10","+",104678050,104678051,"protein_coding"
"1565","ENSG00000099995","SF3A1","chr22","-",30752936,30752880,"protein_coding"
"1566","ENSG00000089902","RCOR1","chr14","+",103058998,103058989,"protein_coding"
"1567","ENSG00000160469","BRSK1","chr19","+",55793440,55795365,"protein_coding"
"1568","ENSG00000076356","PLXNA2","chr1","-",208417665,208417649,"protein_coding"
"1569","ENSG00000198042","MAK16","chr8","+",33342268,33342700,"protein_coding"
"1570","ENSG00000067191","CACNB1","chr17","-",37353956,37353891,"protein_coding"
"1571","ENSG00000147140","NONO","chrX","+",70503042,70503485,"protein_coding"
"1572","ENSG00000096070","BRPF3","chr6","+",36164521,36164550,"protein_coding"
"1573","ENSG00000121989","ACVR2A","chr2","+",148602086,148602086,"protein_coding"
"1574","ENSG00000163655","GMPS","chr3","+",155588325,155588451,"protein_coding"
"1575","ENSG00000079387","SENP1","chr12","-",48500091,48499843,"protein_coding"
"1576","ENSG00000161203","AP2M1","chr3","+",183892477,183892643,"protein_coding"
"1577","ENSG00000079819","EPB41L2","chr6","-",131384462,131384385,"protein_coding"
"1578","ENSG00000187109","NAP1L1","chr12","-",76478813,76478465,"protein_coding"
"1579","ENSG00000165092","ALDH1A1","chr9","-",75695358,75567969,"protein_coding"
"1580","ENSG00000126883","NUP214","chr9","+",134000948,134000973,"protein_coding"
"1581","ENSG00000142178","SIK1","chr21","-",44847008,44847008,"protein_coding"
"1582","ENSG00000124702","KLHDC3","chr6","+",42981841,42981987,"protein_coding"
"1583","ENSG00000183049","CAMK1D","chr10","+",12391481,12391575,"protein_coding"
"1584","ENSG00000105953","OGDH","chr7","+",44646171,44646226,"protein_coding"
"1585","ENSG00000182256","GABRG3","chr15","+",27216429,27216330,"protein_coding"
"1586","ENSG00000131242","RAB11FIP4","chr17","+",29718642,29815126,"protein_coding"
"1587","ENSG00000113712","CSNK1A1","chr5","-",148931115,148930999,"protein_coding"
"1588","ENSG00000137815","RTF1","chr15","+",41700606,41709330,"protein_coding"
"1589","ENSG00000072315","TRPC5","chrX","-",111326004,111326004,"protein_coding"
"1590","ENSG00000071243","ING3","chr7","+",120590803,120590831,"protein_coding"
"1591","ENSG00000069329","VPS35","chr16","-",46723430,46723081,"protein_coding"
"1592","ENSG00000136535","TBR1","chr2","+",162272605,162272808,"protein_coding"
"1593","ENSG00000126457","PRMT1","chr19","+",50179043,50180528,"protein_coding"
"1594","ENSG00000147065","MSN","chrX","+",64808257,64887521,"protein_coding"
"1595","ENSG00000185627","PSMD13","chr11","+",236546,236976,"protein_coding"
"1596","ENSG00000158435","CNOT11","chr2","+",101869264,101869348,"protein_coding"
"1597","ENSG00000182578","CSF1R","chr5","-",149492935,149466089,"protein_coding"
"1598","ENSG00000133131","MORC4","chrX","-",106243474,106243442,"protein_coding"
"1599","ENSG00000160789","LMNA","chr1","+",156052364,156084502,"protein_coding"
"1600","ENSG00000151136","BTBD11","chr12","+",107712190,107712211,"protein_coding"
"1601","ENSG00000117707","PROX1","chr1","+",214156524,214161316,"protein_coding"
"1602","ENSG00000100014","SPECC1L","chr22","+",24666785,24666849,"protein_coding"
"1603","ENSG00000112851","ERBB2IP","chr5","+",65222303,65222518,"protein_coding"
"1604","ENSG00000157557","ETS2","chr21","+",40177231,40177853,"protein_coding"
"1605","ENSG00000101104","PABPC1L","chr20","+",43538703,43538701,"protein_coding"
"1606","ENSG00000154188","ANGPT1","chr8","-",108510283,108510146,"protein_coding"
"1607","ENSG00000121671","CRY2","chr11","+",45868669,45869029,"protein_coding"
"1608","ENSG00000109572","CLCN3","chr4","+",170533784,170541729,"protein_coding"
"1609","ENSG00000117601","SERPINC1","chr1","-",173886516,173886465,"protein_coding"
"1610","ENSG00000183475","ASB7","chr15","+",101142739,101142794,"protein_coding"
"1611","ENSG00000189221","MAOA","chrX","+",43514155,43515551,"protein_coding"
"1612","ENSG00000139915","MDGA2","chr14","-",48144157,48095772,"protein_coding"
"1613","ENSG00000100320","RBFOX2","chr22","-",36424473,36424862,"protein_coding"
"1614","ENSG00000162607","USP1","chr1","+",62901968,62902721,"protein_coding"
"1615","ENSG00000206557","TRIM71","chr3","+",32859510,32859530,"protein_coding"
"1616","ENSG00000152969","JAKMIP1","chr4","-",6202318,6202276,"protein_coding"
"1617","ENSG00000114739","ACVR2B","chr3","+",38495342,38495381,"protein_coding"
"1618","ENSG00000148337","CIZ1","chr9","-",130966662,130953851,"protein_coding"
"1619","ENSG00000104852","SNRNP70","chr19","+",49588676,49588708,"protein_coding"
"1620","ENSG00000131620","ANO1","chr11","+",69924408,69924426,"protein_coding"
"1621","ENSG00000170579","DLGAP1","chr18","-",4455335,3845358,"protein_coding"
"1622","ENSG00000114030","KPNA1","chr3","-",122233792,122233784,"protein_coding"
"1623","ENSG00000155849","ELMO1","chr7","-",37488852,37488467,"protein_coding"
"1624","ENSG00000124193","SRSF6","chr20","+",42086568,42086536,"protein_coding"
"1625","ENSG00000050820","BCAR1","chr16","-",75301951,75285522,"protein_coding"
"1626","ENSG00000074855","ANO8","chr19","-",17445638,17445580,"protein_coding"
"1627","ENSG00000141030","COPS3","chr17","-",17184607,17184560,"protein_coding"
"1628","ENSG00000132485","ZRANB2","chr1","-",71546980,71546718,"protein_coding"
"1629","ENSG00000111011","RSRC2","chr12","-",123011547,123011483,"protein_coding"
"1630","ENSG00000196576","PLXNB2","chr22","-",50746056,50746075,"protein_coding"
"1631","ENSG00000058063","ATP11B","chr3","+",182511288,182511292,"protein_coding"
"1632","ENSG00000164741","DLC1","chr8","-",13462119,12990793,"protein_coding"
"1633","ENSG00000185046","ANKS1B","chr12","-",100378432,99288548,"protein_coding"
"1634","ENSG00000143970","ASXL2","chr2","-",26101385,26101327,"protein_coding"
"1635","ENSG00000137449","CPEB2","chr4","+",15004298,15004796,"protein_coding"
"1636","ENSG00000100105","PATZ1","chr22","-",31742218,31742323,"protein_coding"
"1637","ENSG00000130150","MOSPD2","chrX","+",14891563,14891583,"protein_coding"
"1638","ENSG00000148634","HERC4","chr10","-",69835105,69835040,"protein_coding"
"1639","ENSG00000117569","PTBP2","chr1","+",97187221,97187344,"protein_coding"
"1640","ENSG00000170144","HNRNPA3","chr2","+",178077291,178077522,"protein_coding"
"1641","ENSG00000169992","NLGN2","chr17","+",7308193,7308234,"protein_coding"
"1642","ENSG00000196405","EVL","chr14","+",100437786,100531759,"protein_coding"
"1643","ENSG00000182934","SRPR","chr11","-",126139039,126138790,"protein_coding"
"1644","ENSG00000121390","PSPC1","chr13","-",20357159,20357085,"protein_coding"
"1645","ENSG00000175467","SART1","chr11","+",65729160,65729205,"protein_coding"
"1646","ENSG00000121067","SPOP","chr17","-",47755596,47755399,"protein_coding"
"1647","ENSG00000105698","USF2","chr19","+",35759881,35759865,"protein_coding"
"1648","ENSG00000132323","ILKAP","chr2","-",239112370,239112336,"protein_coding"
"1649","ENSG00000204178","TMEM57","chr1","+",25757349,25757388,"protein_coding"
"1650","ENSG00000090621","PABPC4","chr1","-",40042462,40042462,"protein_coding"
"1651","ENSG00000113100","CDH9","chr5","-",27121257,27038693,"protein_coding"
"1652","ENSG00000131437","KIF3A","chr5","-",132073330,132073238,"protein_coding"
"1653","ENSG00000148200","NR6A1","chr9","-",127533589,127533527,"protein_coding"
"1654","ENSG00000102870","ZNF629","chr16","-",30798523,30798509,"protein_coding"
"1655","ENSG00000172845","SP3","chr2","-",174830430,174828608,"protein_coding"
"1656","ENSG00000056277","ZNF280C","chrX","-",129402873,129402873,"protein_coding"
"1657","ENSG00000134884","ARGLU1","chr13","-",107220512,107220485,"protein_coding"
"1658","ENSG00000127511","SIN3B","chr19","+",16940211,16940209,"protein_coding"
"1659","ENSG00000136518","ACTL6A","chr3","+",179280668,179280714,"protein_coding"
"1660","ENSG00000087116","ADAMTS2","chr5","-",178772431,178772457,"protein_coding"
"1661","ENSG00000086712","TXLNG","chrX","+",16804550,16804589,"protein_coding"
"1662","ENSG00000197535","MYO5A","chr15","-",52821247,52821077,"protein_coding"
"1663","ENSG00000088325","TPX2","chr20","+",30327074,30327126,"protein_coding"
"1664","ENSG00000198513","ATL1","chr14","+",50999227,51026863,"protein_coding"
"1665","ENSG00000101057","MYBL2","chr20","+",42295659,42295754,"protein_coding"
"1666","ENSG00000131828","PDHA1","chrX","+",19362011,19362068,"protein_coding"
"1667","ENSG00000108256","NUFIP2","chr17","-",27621136,27621136,"protein_coding"
"1668","ENSG00000196323","ZBTB44","chr11","-",130184581,130184785,"protein_coding"
"1669","ENSG00000171206","TRIM8","chr10","+",104404253,104404242,"protein_coding"
"1670","ENSG00000136450","SRSF1","chr17","-",56084707,56084585,"protein_coding"
"1671","ENSG00000166889","PATL1","chr11","-",59436453,59436489,"protein_coding"
"1672","ENSG00000139174","PRICKLE1","chr12","-",42984157,42983548,"protein_coding"
"1673","ENSG00000152104","PTPN14","chr1","-",214725792,214724945,"protein_coding"
"1674","ENSG00000130119","GNL3L","chrX","+",54556644,54556671,"protein_coding"
"1675","ENSG00000080845","DLGAP4","chr20","+",34894258,35089871,"protein_coding"
"1676","ENSG00000140320","BAHD1","chr15","+",40731920,40733152,"protein_coding"
"1677","ENSG00000141551","CSNK1D","chr17","-",80231607,80231307,"protein_coding"
"1678","ENSG00000130821","SLC6A8","chrX","+",152953554,152953382,"protein_coding"
"1679","ENSG00000089225","TBX5","chr12","-",114846247,114845817,"protein_coding"
"1680","ENSG00000114857","NKTR","chr3","+",42642106,42642181,"protein_coding"
"1681","ENSG00000047648","ARHGAP6","chrX","-",11683821,11445906,"protein_coding"
"1682","ENSG00000171877","FRMD5","chr15","-",44487450,44487469,"protein_coding"
"1683","ENSG00000184347","SLIT3","chr5","-",168728133,168728143,"protein_coding"
"1684","ENSG00000184014","DENND5A","chr11","-",9286937,9286890,"protein_coding"
"1685","ENSG00000131263","RLIM","chrX","-",73834452,73834457,"protein_coding"
"1686","ENSG00000196182","STK40","chr1","-",36851497,36851516,"protein_coding"
"1687","ENSG00000075856","SART3","chr12","-",108955176,108954944,"protein_coding"
"1688","ENSG00000108061","SHOC2","chr10","+",112679305,112679364,"protein_coding"
"1689","ENSG00000138696","BMPR1B","chr4","+",95679119,95679106,"protein_coding"
"1690","ENSG00000187522","HSPA14","chr10","+",14880163,14880315,"protein_coding"
"1691","ENSG00000155096","AZIN1","chr8","-",103906092,103876391,"protein_coding"
"1692","ENSG00000159899","NPR2","chr9","+",35792151,35791716,"protein_coding"
"1693","ENSG00000158470","B4GALT5","chr20","-",48330415,48330415,"protein_coding"
"1694","ENSG00000127483","HP1BP3","chr1","-",21113816,21113800,"protein_coding"
"1695","ENSG00000110955","ATP5B","chr12","-",57039852,57039768,"protein_coding"
"1696","ENSG00000197860","SGTB","chr5","-",65018862,65017936,"protein_coding"
"1697","ENSG00000100280","AP1B1","chr22","-",29819168,29784554,"protein_coding"
"1698","ENSG00000092108","SCFD1","chr14","+",31091318,31091525,"protein_coding"
"1699","ENSG00000090615","GOLGA3","chr12","-",133405444,133405455,"protein_coding"
"1700","ENSG00000092853","CLSPN","chr1","-",36235568,36235568,"protein_coding"
"1701","ENSG00000158270","COLEC12","chr18","-",500722,500701,"protein_coding"
"1702","ENSG00000130382","MLLT1","chr19","-",6279959,6279966,"protein_coding"
"1703","ENSG00000147416","ATP6V1B2","chr8","+",20054878,20054892,"protein_coding"
"1704","ENSG00000153234","NR4A2","chr2","-",157198860,157189196,"protein_coding"
"1705","ENSG00000104814","MAP4K1","chr19","-",39109522,39108592,"protein_coding"
"1706","ENSG00000188786","MTF1","chr1","-",38325292,38325264,"protein_coding"
"1707","ENSG00000077514","POLD3","chr11","+",74204896,74303677,"protein_coding"
"1708","ENSG00000133612","AGAP3","chr7","+",150782918,150783562,"protein_coding"
"1709","ENSG00000124507","PACSIN1","chr6","+",34433838,34433853,"protein_coding"
"1710","ENSG00000149532","CPSF7","chr11","-",61197503,61197420,"protein_coding"
"1711","ENSG00000170852","KBTBD2","chr7","-",32933743,32931371,"protein_coding"
"1712","ENSG00000040633","PHF23","chr17","-",7143041,7142758,"protein_coding"
"1713","ENSG00000163947","ARHGEF3","chr3","-",57113357,56835977,"protein_coding"
"1714","ENSG00000015285","WAS","chrX","+",48534985,48542207,"protein_coding"
"1715","ENSG00000180530","NRIP1","chr21","-",16437321,16437309,"protein_coding"
"1716","ENSG00000101146","RAE1","chr20","+",55926066,55926311,"protein_coding"
"1717","ENSG00000198492","YTHDF2","chr1","+",29063133,29063452,"protein_coding"
"1718","ENSG00000147604","RPL7","chr8","-",74208024,74205867,"protein_coding"
"1719","ENSG00000085377","PREP","chr6","-",105850959,105850957,"protein_coding"
"1720","ENSG00000004487","KDM1A","chr1","+",23345941,23345961,"protein_coding"
"1721","ENSG00000162733","DDR2","chr1","+",162601163,162602254,"protein_coding"
"1722","ENSG00000197565","COL4A6","chrX","-",107682727,107681652,"protein_coding"
"1723","ENSG00000163466","ARPC2","chr2","+",219081817,219081912,"protein_coding"
"1724","ENSG00000166924","NYAP1","chr7","+",100081550,100081556,"protein_coding"
"1725","ENSG00000134186","PRPF38B","chr1","+",109234945,109234949,"protein_coding"
"1726","ENSG00000008196","TFAP2B","chr6","+",50786436,50786607,"protein_coding"
"1727","ENSG00000106683","LIMK1","chr7","+",73497263,73498134,"protein_coding"
"1728","ENSG00000170485","NPAS2","chr2","+",101436614,101436635,"protein_coding"
"1729","ENSG00000143995","MEIS1","chr2","+",66660584,66662301,"protein_coding"
"1730","ENSG00000116141","MARK1","chr1","+",220701525,220701478,"protein_coding"
