chr	start	end	gene
chr11	75370557	75612579	DGAT2
chr19	44730708	44971377	ZNF112
chr12	56565483	56794176	CS
chr15	41695836	41906085	LTK
chr20	44894688	45161704	ELMO2
chr10	88095013	88381572	WAPL
chr17	57684553	58019616	VMP1
chr17	58420520	58703580	APPBP2
chr19	50787461	51021273	POLD1
chr17	27181919	27433458	SEZ6
chr12	53299942	53535993	EIF4B
chr19	49692895	49928482	SLC6A16
chr19	48011453	48306533	GLTSCR1
chr19	49022548	49233974	SPHK2
chr19	49018585	49222793	RPL18
chr19	49041199	49249569	CA11
chr19	55864352	56073710	ISOC2
chr19	56065512	56286081	U2AF2
chr19	56086592	56321224	EPN1
chr19	39781943	39991277	MED29
chr5	204291	538406	AHRR
chr22	19036089	19237796	GSC2
chr2	241275088	241507493	GPC1
chr14	78166426	78501355	ADCK1
chr16	1745621	1977195	HAGH
chr4	2363947	2727047	RNF4
chr2	201998166	202252434	CASP8
chr4	41261624	41802061	LIMCH1
chr12	26958114	27191259	ASUN
chr12	27026128	27267367	TM7SF3
chr17	47967369	48172588	DLX3
chr11	124443694	124667414	SPA17
chr11	2223227	2439430	TSPAN32
chr20	43243485	43457150	WISP2
chr9	876964	1091731	DMRT3
chr3	98351080	98640045	ST3GAL6
chr16	84302133	84597793	ATP2C2
chr17	47472655	47692379	NGFR
chr11	125725691	126033230	CDON
chr8	120643015	120945103	TAF2
chr7	139146316	139577577	HIPK2
chr7	128494948	128795198	TNPO3
chr19	19156376	19402967	BORCS8-MEF2B
chr19	19203008	19412678	RFXANK
chr19	19129978	19349322	TMEM161A
chr19	19634477	19839739	LPAR2
chr20	44418783	44627459	CTSA
chr19	19001697	19244832	SUGP2
chr5	127319458	127625380	SLC12A2
chr5	122079134	122465049	SNX24
chr20	45423263	45917492	EYA2
chr19	926298	1139068	CNN2
chr19	940102	1165571	ABCA7
chr5	121547049	121899914	SNCAIP
chr1	112197867	112410638	DDX20
chr15	83585174	83836106	BTBD1
chr12	29202036	29593913	FAR2
chr20	52453316	52787304	BCAS1
chr3	87208554	87425737	POU1F1
chr1	111643393	111886062	CHI3L2
chr19	1007636	1274282	SBNO2
chr2	190549107	190842355	PMS1
chr19	3472775	3679086	HMG20B
chr2	188107856	188413187	CALCRL
chr6	34745555	34955866	TAF11
chr6	34757042	35159179	ANKS1A
chr19	2000988	2264464	AP3D1
chr6	35126686	35363762	ZNF76
chr16	1975357	2189027	SLC9A3R2
chr16	1989816	2197867	NTHL1
chr6	34659857	34950915	UHRF1BP1
chr1	109991233	110236975	GNAI3
chr13	98505912	98776551	IPO5
chr10	125985872	126207545	OAT
chr1	118372343	118609165	WDR3
chr1	89049905	89401938	PKN2
chr19	883174	1094569	WDR18
chr6	52262200	52541713	TRAM2
chr17	8824859	9247317	NTN1
chr17	9625523	9895419	GLP2R
chr10	13103554	13353104	MCM10
chr12	56221103	56447811	DGKA
chr12	56373641	56597289	ERBB3
chr3	123587368	123811025	ROPN1
chr2	197731741	198275897	ANKRD44
chr16	75561622	75782541	KARS
chr16	75530879	75757198	ADAT1
chr3	122685909	123044074	PDIA5
chr6	37125548	37400746	TBC1D22B
chr3	120215156	120421347	NDUFB4
chr1	16074359	16366955	SPEN
chr3	123228896	123703178	MYLK
chr2	187250883	187474090	ZC3H15
chr17	11824141	12147147	MAP2K4
chr1	212437273	212688243	TMEM206
chr6	84162599	84519410	SNAP91
chr10	105626959	105888991	SLK
chr6	84469362	84777143	CYB5R4
chr10	105691044	105945760	COL17A1
chr10	105928631	106164703	GSTO2
chr10	12071636	12311960	SEC61A2
chr10	6369105	6722263	PRKCQ
chr19	2897636	3147633	TLE2
chr2	239235383	239460891	ASB1
chr10	14460556	14916896	FAM107B
chr6	83820108	84240797	ME1
chr4	37792708	38240796	TBC1D1
chr7	39889636	40236733	CDK13
chr2	74325689	74544692	MTHFD2
chr12	8085299	8308099	FOXJ2
chr1	43048098	43268020	YBX1
chr19	10427449	10680305	PDE4A
chr1	212358879	212635200	PPP2R5A
chr2	79312357	80975905	CTNNA2
chr19	7923463	8170543	ELAVL1
chr1	43666664	43888779	TIE1
chr12	50798768	51242450	DIP2B
chr12	50378755	50594495	SMARCD1
chr1	44015829	44271186	KDM4A
chr1	41057320	41337275	NFYC
chr1	42796000	43021938	ZMYND12
chr5	373425	624447	SLC9A3
chr2	233643396	233977982	NGEF
chr1	196953258	197215824	ASPM
chr1	160410885	160649306	CD84
chr1	43729068	43933696	ELOVL1
chr11	47276411	47500127	SPI1
chr6	29926676	30132686	ZNRD1
chr11	30306040	30708419	MPPED2
chr3	137617577	137852494	CLDN18
chr3	101267733	101496339	ZBTB11
chr14	92424896	92672965	ATXN3
chr14	93160576	93406308	GOLGA5
chr10	123137848	123457972	FGFR2
chr1	70510488	70771303	LRRC40
chr5	128330444	128549721	ISOC1
chr14	100104030	100508397	EML1
chr6	126207576	126460422	TRMT11
chr16	20644986	20853406	THUMPD1
chr9	103089438	103313511	MSANTD3
chr14	104505060	104747231	KIF26A
chr14	96647595	96930207	ATG2B
chr8	67985747	68355912	ARFGEF1
chr16	20447548	20687749	ACSM2B
chr8	135390031	135825292	ZFAT
chr8	66456969	66783496	MTFR1
chr7	99675186	99919111	STAG3
chr18	55115515	55354004	FECH
chr15	72014632	72510918	MYO9A
chr10	3008525	3279904	PFKP
chr10	985848	1195110	IDI1
chr2	231180657	231508805	SP100
chr10	3718188	3927473	KLF6
chr5	54620682	54930878	PLPP1
chr15	73244051	73697547	NEO1
chr8	71385677	71620622	TRAM1
chr12	6337923	6551280	TNFRSF1A
chr17	37229709	37453956	CACNB1
chr1	92874253	93357961	EVI5
chr15	74175547	74386963	STOML1
chr15	72391370	72624164	PKM
chr5	54452073	54703550	DHX29
chr1	94233373	94445474	DNTTIP2
chr16	8615540	8840081	METTL22
chr15	43599407	43902926	TP53BP1
chr1	218358629	218611325	RRP15
chr3	49296578	49550431	RHOA
chr17	41461233	41721831	DHX8
chr1	1881909	2216834	PRKCZ
chr1	220167444	220421380	IARS2
chr12	79157773	79945788	SYT1
chr12	78124685	78706790	NAV3
chr16	4746969	4952951	ROGDI
chr18	18426867	18791812	ROCK1
chr16	66963019	67234961	CBFB
chr3	50255221	50460337	HYAL2
chr2	239869864	240423348	HDAC4
chr3	50267219	50478411	RASSF1
chr4	1695034	1910599	FGFR3
chr17	41058742	41266473	IFI35
chr17	58020555	58256292	HEATR6
chr17	40613485	40818295	COASY
chr17	40719932	40929048	PLEKHH3
chr15	99917370	100356671	MEF2A
chr10	134251324	134696979	INPP5A
chr17	57132860	57382066	PRR11
chr2	86341116	86665206	REEP1
chr13	113244643	113641482	ATP11A
chr2	86147339	86433278	POLR1A
chr2	20132411	20351789	LAPTM4A
chr2	47043296	47403276	TTC7A
chr3	48625436	48877786	IP6K2
chr2	48657064	49103654	STON1-GTF2A1L
chr2	45515819	45939304	SRBD1
chr5	61501989	61933076	KIF2A
chr11	64394383	64612928	RASGRP2
chr2	53991204	54297977	PSME4
chr3	159874774	160217668	IFT80
chr19	39269197	39490502	SIRT2
chr2	53914181	54145956	ERLEC1
chr11	64585025	64801945	PPP2R5B
chr11	64413861	64627769	PYGM
chr5	134263425	134470503	PITX1
chr5	135448999	135832730	TRPC7
chr5	65792176	66565423	MAST4
chr6	46720249	47022680	ADGRF5
chr17	71230523	71740228	SDK2
chr8	24198443	24484483	ADAM7
chr1	229477045	229744103	NUP133
chr1	205581947	205819404	NUCKS1
chr16	46590054	46823430	VPS35
chr16	46889299	47107699	DNAJA2
chr19	45150962	45363301	BCL3
chr1	5951526	6261253	KCNAB2
chr12	21850335	22194336	ABCC9
chr11	68351247	68558643	GAL
chr12	9717565	9948413	CLEC2D
chr15	60680483	61621518	RORA
chr11	537293	740706	DRD4
chr1	92045902	92471892	TGFBR3
chr1	92532542	92750280	KIAA1107
chr16	14666405	14888526	PLA2G10
chr1	6372478	6584730	HES2
chr3	141494966	141745356	ATP1B3
chr15	56019120	56385944	NEDD4
chr15	55511158	55747846	PIGB
chr15	52144303	52458462	MAPK6
chr15	52313117	52583566	GNB5
chr15	55395164	55711311	RAB27A
chr22	17518401	17746177	CECR5
chr22	19337433	19566738	UFD1L
chr12	12168959	12519946	LRP6
chr12	14665576	14949519	GUCY2C
chr11	526431	727143	SCT
chr11	476486	712222	PHRF1
chr9	111529797	111796396	IKBKAP
chr11	17129700	17471521	NUCB2
chr3	149582691	149868575	PFN2
chr9	112037746	112360590	PTPN3
chr14	65113002	65446601	SPTB
chr4	100637990	100891311	DAPP1
chr5	44203646	44489808	FGF10
chr9	107906903	108301452	SLC44A1
chr14	56855072	57217324	TMEM260
chr17	1863133	2307065	SMG6
chr14	57570518	57835726	EXOC5
chr22	19066986	19379239	CLTCL1
chr19	539879	743703	FGF22
chr19	576392	783385	FSTL3
chr22	18923795	19209967	DGCR2
chr19	547526	763277	RNF126
chr17	2187354	2404412	MNT
chr3	126056444	126294762	ZXDC
chr17	74608919	74822866	JMJD6
chr8	42095972	42329326	POLB
chr17	74520843	74739920	ST6GALNAC1
chr17	66317089	66553654	WIPI1
chr9	37550997	37846901	FRMPD1
chr9	35636863	35849983	GBA2
chr5	149765381	150037773	NDST1
chr7	97381430	97601854	ASNS
chr8	41910464	42129191	AP3M2
chr16	57817503	58105020	CNGB1
chr17	74459792	74683038	ST6GALNAC2
chr10	50717141	51001925	CHAT
chr8	101598044	101835037	PABPC1
chr1	45709555	46056872	TESK2
chr16	58047496	58263354	CFAP20
chr16	58091811	58331824	CSNK2A2
chr14	88832122	89121077	PTPN21
chr1	45216450	45552282	EIF2B3
chr5	149499054	149769854	CAMK2A
chr5	149637202	149879871	TCOF1
chr1	22279120	22519437	CDC42
chr7	24736158	25121253	OSBPL3
chr1	22790057	23030087	EPHA8
chr16	56799119	57049762	SLC12A3
chr3	8717088	9105457	RAD18
chr12	89881828	90203077	ATP2B1
chr11	2325745	2544275	TRPM5
chr2	106261354	106610730	NCK2
chr2	102213312	102611149	MAP4K4
chr2	99135569	99447589	MGAT4A
chr2	101518177	101740494	RPL31
chr4	9975963	10218573	WDR1
chr7	17730385	18080124	SNX13
chr11	60160251	60374903	MS4A12
chr4	148553214	149093931	ARHGAP10
chr6	166722852	167419939	RPS6KA2
chr7	120490803	120717270	ING3
chr14	77128532	77349354	VASH1
chr3	8443393	8709805	LMCD1
chr7	72997355	73219491	WBSCR22
chr14	81837893	82100205	SEL1L
chr5	792758	1019472	TRIP13
chr19	1509291	1752604	TCF3
chr2	12757015	12982860	TRIB2
chr19	1307568	1535719	DAZAP1
chr19	1476639	1692882	MBD3
chr2	238375217	238575818	PRLH
chr3	148647914	148904341	HLTF
chr8	145518444	145734753	CPSF1
chr2	170934655	171611681	MYO3B
chr2	172278757	172514643	CYBRD1
chr18	64068320	64371375	CDH19
chr6	170784383	170993780	PDCD2
chr12	85153492	85407394	SLC6A15
chr14	68043518	68262531	RDH11
chr19	14102500	14328896	PRKACA
chr19	14160750	14416999	ADGRL1
chr2	234859323	235085778	SPP2
chr14	69240860	69546157	ACTN1
chr14	68094091	68383307	ZFYVE26
chr17	19018928	19340028	EPN2
chr2	131013580	131232982	PTPN18
chr2	128295956	128539360	LIMS2
chr2	220278892	220503494	ASIC4
chr2	220199568	220463009	SPEG
chr4	54225468	54667572	LNX1
chr17	19451449	19680911	ALDH3A2
chr3	195654054	195909060	TFRC
chr17	17613713	17840325	SREBF1
chr5	132111071	132399326	AFF4
chr10	59994735	60230513	UBE2D1
chr14	67607826	67902536	MPP5
chr10	62529196	62861198	RHOBTB1
chr10	47901603	48155018	ASAH2C
chr11	63506400	63778491	MARK2
chr5	162787209	163018947	HMMR
chr12	133298773	133632890	CHFR
chr12	72381046	73159422	TRHDE
chr5	131427531	131731008	P4HA2
chr1	161451101	161748444	FCGR2B
chr16	68018654	68363162	NFATC3
chr3	3068600	3292563	TRNT1
chr17	7020444	7228592	ACADVL
chr5	171369077	171715390	STK10
chr5	171188553	171533877	FBXW11
chr17	7139848	7354797	ACAP1
chr4	5649811	5994785	CRMP1
chr4	5612924	5930772	EVC
chr17	5274571	5490131	DERL2
chr3	113151143	113448425	SIDT1
chr16	15637124	15920210	NDE1
chr11	10494638	10815535	MRVI1
chr19	16671938	16900840	TMEM38A
chr19	16208389	16446160	AP1M1
chr19	45047098	45266850	PVR
chr19	43947192	44184625	XRCC1
chr12	125161402	125467214	SCARB1
chr7	922835	1129276	CYP2W1
chr3	127217066	127441276	MCM2
chr22	50428308	50700119	MOV10L1
chr22	50509160	50718723	PANX2
chr22	50539408	50756045	SELO
chr3	189249205	189715068	TP63
chr4	113106665	113463776	ALPK1
chr17	73421161	73671289	LLGL2
chr15	85423671	85782376	PDE8A
chr17	33355772	33569334	NLE1
chr5	118356	356815	SDHA
chr17	38681214	38904760	SMARCE1
chr17	33348598	33557751	FNDC8
chr17	37960848	38176107	GSDMB
chr12	289295	598620	KDM5A
chr17	42736399	42959214	ADAM11
chr3	135584515	135966733	PPP2R3A
chr14	53223986	53519153	FERMT2
chr2	169679448	169987832	ABCB11
chr2	169821299	170052677	DHRS9
chr1	157700704	157968046	CD5L
chr1	186540923	186749559	PTGS2
chr3	185261527	185642844	IGF2BP2
chr3	184900729	185306885	MAP3K13
chr3	186548274	186896341	ST6GAL1
chr17	45710610	45923485	TBX21
chr13	32505437	32970794	FRY
chr11	85568727	85880924	PICALM
chr17	44568035	44934830	NSF
chr2	121393199	121850229	GLI2
chr2	121995352	122507163	CLASP1
chr16	1721891	1923156	MRPS34
chr19	15170444	15411792	NOTCH3
chr11	77125981	77448850	CLNS1A
chr4	6222305	6665327	PPP2R2C
chr19	49743852	49965714	TEAD2
chr11	85855586	86089855	EED
chr5	175869512	176122975	CDHR2
chr5	175947085	176157530	SNCB
chr11	18389883	18648779	TSG101
chr17	3614460	3849545	NCBP3
chr17	3727169	3967736	ATP2A3
chr15	63513577	63774360	CA12
chr3	127307909	127642051	MGLL
chr12	95951583	96284930	NTN4
chr2	219423487	219628166	BCS1L
chr12	106357118	106633811	NUAK1
chr15	65634801	65910042	DPP8
chr15	65803704	66053333	SLC24A1
chr18	56429832	56753712	ZNF532
chr17	1437152	1649041	SCARF1
chr18	56895055	57127194	LMAN1
chr15	65722756	65970687	HACD3
chr6	154375631	154777926	IPCEF1
chr17	3807739	4146314	ZZEF1
chr6	155616504	155877037	NOX3
chr1	8821061	9039308	ENO1
chr15	48383861	48696275	SLC12A1
chr19	4541386	4770382	MYDGF
chr19	17334032	17545638	ANO8
chr6	112291980	112508732	TUBE1
chr1	17766330	18124369	ARHGEF10L
chr4	47968410	48236273	TXK
chr12	108423248	108744314	WSCD2
chr20	61937542	62203993	KCNQ2
chr10	71063659	71276623	TACR2
chr12	100492900	100735643	ACTR6
chr15	66528544	66779084	TIPIN
chr7	87734433	87956308	SRI
chr1	21032963	21603377	EIF4G3
chr12	102367967	102613902	NUP37
chr7	83485093	84222040	SEMA3A
chr22	46592638	46826707	GTSE1
chr7	80271854	80651675	SEMA3C
chr22	46563858	46789905	TTC38
chr11	107892243	108118503	ACAT1
chr22	46871909	47175688	GRAMD4
chr22	46656731	47033067	CELSR1
chr10	102122798	102343501	WNT8B
chr2	71403691	71762199	ZNF638
chr7	87362883	87605672	SLC25A40
chr18	71715746	71926197	TIMM21
chr2	70734750	71095357	ADD2
chr11	69487797	69690171	FGF4
chr1	177962864	178548644	RASAL2
chr16	89673542	89887394	VPS9D1
chr10	38283264	38514472	ZNF37A
chr14	103751729	104070168	MARK3
chr12	98887369	99095946	SLC25A3
chr3	171657418	172219455	FNDC3B
chr2	28515315	28740179	FOSL2
chr17	64731235	64981603	CACNG5
chr17	64861026	65129514	CACNG4
chr4	48399378	48882339	FRYL
chr2	98272799	98712388	TMEM131
chr7	5532439	5746286	FSCN1
chr7	5466782	5703415	ACTB
chr18	33667482	33952120	MOCOS
chr3	171218195	171628740	PLD1
chr13	25154549	25385921	ATP12A
chr19	36445783	36696008	WDR62
chr3	196669431	197126171	DLG1
chr3	128344965	128633639	RAB7A
chr7	107120422	107369615	BCAP29
chr10	102146399	102389628	SEC31B
chr12	108816357	109055176	SART3
chr2	143748931	144625921	ARHGAP15
chr2	132133666	132340507	TUBA3D
chr10	102395360	102689698	PAX2
chr3	44916733	45177558	EXOSC7
chr1	169790467	170154349	KIFAP3
chr3	12498513	12725212	MKRN2
chr2	136497196	136733996	MCM6
chr11	114210108	114421001	REXO2
chr11	114170752	114384925	RBM7
chr12	56815713	57084745	RBMS2
chr12	56889380	57130600	BAZ2A
chr3	47322501	47554931	PTPN23
chr3	36934823	37207380	MLH1
chr12	109435379	109648797	UNG
chr1	171183347	171411223	FMO4
chr1	173584080	173855840	KLHL20
chr16	218300	425980	RGS11
chr17	26621661	26834215	SLC46A1
chr1	208095587	208517665	PLXNA2
chr17	26804588	27026297	SPAG5
chr12	110336991	110577568	ANKRD13A
chr8	80770571	81243467	TPD52
chr12	109454400	109806031	ACACB
chr17	26971002	27177974	TRAF4
chr8	81780045	82124303	PAG1
chr19	33471786	33721448	GPATCH1
chr19	10344452	10550499	ICAM3
chr10	104745940	105053056	NT5C2
chr11	119079241	119292231	MCAM
chr19	7560788	7783190	CAMSAP3
chr1	21822708	22095801	RAP1GAP
chr19	7584411	7794451	XAB2
chr19	42287228	42534302	ARHGEF1
chr19	7601767	7812759	STXBP2
chr19	7868728	8079363	MAP2K7
chr19	3833101	4042414	NMRK2
chr2	234163153	234480750	DGKD
chr7	117250705	117614193	CTTNBP2
chr7	100140720	100354084	ACTL6B
chr3	25115823	25739423	RARB
chr3	25539475	25806398	TOP2B
chr10	98177866	98447209	TM9SF3
chr10	104053867	104262281	NFKB2
chr1	202200785	202411108	UBE2T
chr1	202217827	202661834	PPP1R12B
chr2	183480999	183759191	DNAJC10
chr16	27370876	27661234	GTF3C1
chr16	27224989	27476099	IL4R
chr1	78061672	78325537	USP33
chr19	41156542	41371294	SNRPA
chr10	22534399	22843153	SPAG6
chr19	41792279	42003384	EXOSC5
chr2	172443919	172704930	DYNC1I2
chr10	26627132	26956732	APBB1IP
chr7	100069855	100283776	LRCH4
chr11	95402106	95623573	FAM76B
chr19	4074106	4282601	SIRT6
chr11	88810620	89128927	TYR
chr11	74104896	74480162	POLD3
chr1	236749754	237027931	ACTN2
chr1	19565267	19912066	CAPZB
chr1	236205832	236485165	GPR137B
chr11	89764683	90026062	NAALAD2
chr4	129630779	129896379	JADE1
chr8	38168656	38426352	FGFR1
chr7	72642167	72872634	FKBP6
chr22	45639944	45909500	SMC1B
chr22	45798118	46097015	FBLN1
chr10	15455948	15862124	ITGA8
chr20	24829866	25040564	CST7
chr2	210188782	210698842	MAP2
chr18	44288353	44600123	PIAS2
chr7	38323305	38771167	AMPH
chr3	182633006	182933863	MCCC1
chr3	182740001	182981627	LAMP3
chr2	162927194	163201661	FAP
chr10	20968902	21563116	NEBL
chr11	76471911	76837841	ACER3
chr4	39599664	39884412	UBE2K
chr18	39435171	39767794	PIK3C3
chr4	39958446	40259872	N4BP2
chr12	4330371	4562338	TIGAR
chr12	2886389	3150306	TULP3
chr6	158302888	158620208	SYNJ2
chr5	7296321	7930194	ADCY2
chr14	102128135	102494326	PPP2R5C
chr16	5969095	7863340	RBFOX1
chr1	1616729	1922495	GNB1
chr7	27102054	27310117	HOXA9
chr6	12190596	12397427	EDN1
chr10	21723094	22132559	MLLT10
chr7	99898449	100126615	ZCWPW1
chr7	30992076	31251089	ADCYAP1R1
chr8	16749678	16959690	FGF20
chr1	52154863	52444477	NRD1
chr8	42149142	42363415	VDAC3
chr8	17680349	17985478	PCM1
chr17	75900249	76204916	TNRC6C
chr20	31977881	32337842	CBFA2T2
chr9	121815736	122231745	BRINP1
chr20	32851041	33199198	ITCH
chr5	137123657	137378436	PKD2L2
chr20	33192094	33401243	TP53INP2
chr1	1052288	1267411	SDF4
chr20	33463206	33690240	MYH7B
chr20	31495406	31711515	BPIFB2
chr1	3469084	3752765	TP73
chr11	1195601	1430884	TOLLIP
chr7	43866037	44095735	UBE2D4
chr18	496988	750334	CLUL1
chr8	92867203	93215514	RUNX1T1
chr8	95039399	95329531	CDH17
chr18	114520	368050	THOC1
chr2	179228391	179443327	FKBP7
chr2	178959208	179364160	OSBPL6
chr5	36506457	36788436	SLC1A3
chr2	216872187	217171026	XRCC5
chr3	158263611	158490482	LXN
chr2	230967826	231323762	SP140
chr1	46923090	47182515	MKNK1
chr2	218564512	218967718	TNS1
chr19	1715248	1948452	REXO1
chr10	71807045	72030279	SAR1A
chr1	100710584	101085833	CDC14A
chr12	48028455	48264823	RAPGEF3
chr19	42911456	43165386	CEACAM1
chr12	48336681	48600091	SENP1
chr10	76754192	76968979	DUSP13
chr19	42672689	42899949	CIC
chr19	42805659	43031578	LIPE
chr8	11553082	11796818	FDFT1
chr19	42701185	42907698	PAFAH1B3
chr4	74247400	74469691	AFM
chr16	29702040	29916706	KIF22
chr6	25552464	25802011	SCGN
chr6	25179306	25720758	LRRC16A
chr1	63958947	64225916	PGM1
chr2	15631302	15871235	DDX1
chr19	10728755	11044164	DNM2
chr6	131060487	131484462	EPB41L2
chr6	72496406	73212845	RIMS1
chr6	132517194	132822684	MOXD1
chr6	132667006	132934337	STX7
chr22	51105929	51322091	RABL2B
chr19	10496796	10714417	KEAP1
chr6	74004471	74227292	DDX43
chr19	55592616	55820874	PTPRH
chr13	94989558	95231936	DCT
chr20	44878167	45093043	SLC35C2
chr3	97495819	97763810	CRYBG3
chr3	96433425	97571304	EPHA6
chr2	120097419	120382070	SCTR
chr9	3118297	3626004	RFX3
chr2	152166397	152464527	RIF1
chr12	72048654	72284699	RAB21
chr4	71953003	72537804	SLC4A4
chr9	1915342	2293624	SMARCA2
chr19	10023925	10232955	RDH8
chr6	109207640	109516022	SESN1
chr19	9970237	10221147	COL5A3
chr16	30609530	30855602	SRCAP
chr9	2620469	2944241	PUM3
chr13	46527321	46779211	CPB2
chr15	78785394	79013637	CHRNA3
chr5	113596642	113932337	KCNN2
chr7	134946547	135294875	CNOT4
chr14	73503126	73790399	PSEN1
chr3	98139976	98412567	CPOX
chr3	98116756	98341910	CLDND1
chr14	102590837	102871537	MOK
chr14	102447075	102706036	HSP90AA1
chr20	35524752	35824398	RBL1
chr20	34794258	35257040	DLGAP4
chr11	133678459	133926880	IGSF9B
chr1	196688898	197028356	CFHR2
chr18	2471510	2716634	NDC80
chr15	51100869	51398097	AP4E1
chr1	114204454	114455098	RSBN1
chr1	113833371	114328545	MAGI3
chr4	74862752	75065010	CXCL2
chr4	74196855	74421891	AFP
chr2	227767427	228128829	COL4A4
chr5	133350402	133587556	TCF7
chr6	108262613	108587058	OSTM1
chr18	63317488	63648638	CDH7
chr3	100841390	101139404	IMPG2
chr3	101192939	101413281	PCNP
chr14	69558228	69809075	EXD2
chr14	67986515	68218437	ARG2
chr5	87913975	88299922	MEF2C
chr1	198507801	198826545	PTPRC
chr1	200908642	201181694	CACNA1S
chr1	201152580	201402121	PKP1
chr3	132273290	132496941	UBA5
chr2	196898290	197141227	STK17B
chr9	99152523	99482112	CDC14B
chr9	99418147	99640411	ZNF510
chr2	169883619	170319195	LRP2
chr19	19796648	20032560	ZNF506
chr1	227818126	228023112	JMJD4
chr1	161619548	161827028	DUSP12
chr12	125449925	125727873	AACS
chr5	141203373	141421612	KIAA0141
chr7	122653585	122940040	SLC13A1
chr7	121858481	122626813	CADPS2
chr5	140401581	140605201	PCDHB4
chr5	140107563	140491929	PCDHA6
chr5	140618539	140992546	PCDHGA2
chr1	54282247	54511602	HSPB11
chr18	60282672	60747666	PHLPP1
chr18	55213658	55570333	ATP8B1
chr1	67673047	67962583	IL12RB2
chr7	150835850	151074982	SMARCD3
chr5	37279314	37853537	WDR70
chr5	39005338	39374630	FYB
chr2	202409593	202663417	MPP4
chr2	202152581	202445569	STRADB
chr2	201575317	201788569	BZW1
chr11	100800355	101101255	PGR
chr5	33919553	34143937	C1QTNF3
chr18	48305419	48574691	ME2
chr5	31432373	31655165	C5orf22
chr2	135575805	135816912	CCNT2
chr6	71022644	71370877	FAM135A
chr6	70476463	71019679	COL19A1
chr18	5292383	5730699	EPB41L3
chr2	165410134	165800189	COBLL1
chr1	215079118	215510436	KCNK2
chr1	210306144	210519976	SERTAD4
chr1	211399957	211648288	TRAF5
chr5	154220630	154448971	MRPL22
chr5	154166976	154417769	GEMIN5
chr8	54038284	54264257	OPRK1
chr17	46025691	46238849	NFE2L1
chr3	122528041	122847452	SEMA5B
chr3	119440170	119913264	GSK3B
chr3	124380795	124720265	ITGB5
chr12	999675	1705099	ERC1
chr2	61604984	61865761	XPO1
chr3	149430495	149779926	RNF13
chr9	73043979	74161820	TRPM3
chr16	23514488	23752631	PALB2
chr6	83677385	83981069	DOPEY1
chr6	90177863	90448472	LYRM2
chr6	80716364	81155987	BCKDHB
chr8	41686997	42009508	KAT6A
chr9	88802648	89069369	ZCCHC6
chr17	19574142	19871249	ULK2
chr8	102404660	102781954	GRHL2
chr5	72012139	72312560	TNPO1
chr1	11894262	12135595	PLOD1
chr17	3475493	3699698	P2RX5
chr17	3517922	3804537	ITGAE
chr13	73229540	73456234	DIS3
chr13	73256197	73690591	PIBF1
chr13	60870591	61248012	TDRD3
chr13	45413384	45663618	NUFIP1
chr13	33060564	33452157	PDS5B
chr5	41630167	41970621	OXCT1
