"","id","symbol","seqnames","strand","TSS","CAGE_representative_TSS","type"
"1399","ENSG00000124253","PCK1","chr20","+",56136136,56136166,"protein_coding"
"1400","ENSG00000071537","SEL1L","chr14","-",82000205,82000189,"protein_coding"
"1401","ENSG00000087274","ADD1","chr4","+",2845584,2845628,"protein_coding"
"1402","ENSG00000133574","GIMAP4","chr7","+",150264365,150264478,"protein_coding"
"1403","ENSG00000143549","TPM3","chr1","-",154167124,154155684,"protein_coding"
"1404","ENSG00000187764","SEMA4D","chr9","-",92113045,92113004,"protein_coding"
"1405","ENSG00000035720","STAP1","chr4","+",68424446,68424445,"protein_coding"
"1406","ENSG00000108688","CCL7","chr17","+",32597240,32597240,"protein_coding"
"1407","ENSG00000113712","CSNK1A1","chr5","-",148931115,148930999,"protein_coding"
"1408","ENSG00000078053","AMPH","chr7","-",38671167,38670973,"protein_coding"
"1409","ENSG00000198216","CACNA1E","chr1","+",181382238,181452059,"protein_coding"
"1410","ENSG00000213203","GIMAP1","chr7","+",150413645,150413701,"protein_coding"
"1411","ENSG00000115850","LCT","chr2","-",136594750,136594751,"protein_coding"
"1412","ENSG00000120875","DUSP4","chr8","-",29208185,29208199,"protein_coding"
"1413","ENSG00000196924","FLNA","chrX","-",153603006,153599585,"protein_coding"
"1414","ENSG00000178691","SUZ12","chr17","+",30264037,30264026,"protein_coding"
"1415","ENSG00000130177","CDC16","chr13","+",115000362,115000422,"protein_coding"
"1416","ENSG00000102871","TRADD","chr16","-",67194201,67193802,"protein_coding"
"1417","ENSG00000124299","PEPD","chr19","-",34012700,34012697,"protein_coding"
"1418","ENSG00000257335","MGAM","chr7","+",141607613,141695679,"protein_coding"
"1419","ENSG00000165806","CASP7","chr10","+",115438921,115439671,"protein_coding"
"1420","ENSG00000101162","TUBB1","chr20","+",57594309,57594484,"protein_coding"
"1421","ENSG00000196565","HBG2","chr11","-",5667019,5276011,"protein_coding"
"1422","ENSG00000177628","GBA","chr1","-",155214490,155211034,"protein_coding"
"1423","ENSG00000115159","GPD2","chr2","+",157291802,157292895,"protein_coding"
"1424","ENSG00000065989","PDE4A","chr19","+",10527449,10563608,"protein_coding"
"1425","ENSG00000171004","HS6ST2","chrX","-",132095423,132092441,"protein_coding"
"1426","ENSG00000147571","CRH","chr8","-",67090960,67090698,"protein_coding"
"1427","ENSG00000132356","PRKAA1","chr5","-",40798476,40798279,"protein_coding"
"1428","ENSG00000147257","GPC3","chrX","-",133119922,133119621,"protein_coding"
"1429","ENSG00000007062","PROM1","chr4","-",16086001,16085646,"protein_coding"
"1430","ENSG00000196954","CASP4","chr11","-",104840163,104839290,"protein_coding"
"1431","ENSG00000126368","NR1D1","chr17","-",38256978,38256832,"protein_coding"
"1432","ENSG00000214274","ANG","chr14","+",21152336,21152336,"protein_coding"
"1433","ENSG00000131669","NINJ1","chr9","-",95896570,95896533,"protein_coding"
"1434","ENSG00000240771","ARHGEF25","chr12","+",58003963,58005218,"protein_coding"
"1435","ENSG00000106089","STX1A","chr7","-",73134002,73133999,"protein_coding"
"1436","ENSG00000131042","LILRB2","chr19","-",54785039,54784965,"protein_coding"
"1437","ENSG00000111252","SH2B3","chr12","+",111843752,111843728,"protein_coding"
"1438","ENSG00000053254","FOXN3","chr14","-",90085493,90085509,"protein_coding"
"1439","ENSG00000118113","MMP8","chr11","-",102597781,102595685,"protein_coding"
"1440","ENSG00000105173","CCNE1","chr19","+",30302805,30302901,"protein_coding"
"1441","ENSG00000196352","CD55","chr1","+",207494853,207495023,"protein_coding"
"1442","ENSG00000121210","KIAA0922","chr4","+",154387498,154387512,"protein_coding"
"1443","ENSG00000106780","MEGF9","chr9","-",123476748,123476748,"protein_coding"
"1444","ENSG00000197409","HIST1H3D","chr6","-",26197478,26197514,"protein_coding"
"1445","ENSG00000148288","GBGT1","chr9","-",136039332,136039301,"protein_coding"
"1446","ENSG00000109321","AREG","chr4","+",75310851,75310851,"protein_coding"
"1447","ENSG00000162594","IL23R","chr1","+",67632083,67632141,"protein_coding"
"1448","ENSG00000171195","MUC7","chr4","+",71296209,71337914,"protein_coding"
"1449","ENSG00000070808","CAMK2A","chr5","-",149669854,149669336,"protein_coding"
"1450","ENSG00000179921","GPBAR1","chr2","+",219124219,219125738,"protein_coding"
"1451","ENSG00000136826","KLF4","chr9","-",110252763,110252047,"protein_coding"
"1452","ENSG00000170802","FOXN2","chr2","+",48541776,48541821,"protein_coding"
"1453","ENSG00000167851","CD300A","chr17","+",72462555,72462773,"protein_coding"
"1454","ENSG00000154928","EPHB1","chr3","+",134316643,134514102,"protein_coding"
"1455","ENSG00000055208","TAB2","chr6","+",149539777,149539777,"protein_coding"
"1456","ENSG00000084733","RAB10","chr2","+",26256976,26256953,"protein_coding"
"1457","ENSG00000134245","WNT2B","chr1","+",113009163,113051587,"protein_coding"
"1458","ENSG00000116016","EPAS1","chr2","+",46520806,46524546,"protein_coding"
"1459","ENSG00000100462","PRMT5","chr14","-",23398794,23398585,"protein_coding"
"1460","ENSG00000150455","TIRAP","chr11","+",126152960,126152990,"protein_coding"
"1461","ENSG00000178694","NSUN3","chr3","+",93781760,93781905,"protein_coding"
"1462","ENSG00000229474","PATL2","chr15","-",45003514,45003514,"protein_coding"
"1463","ENSG00000117139","KDM5B","chr1","-",202778598,202777549,"protein_coding"
"1464","ENSG00000153064","BANK1","chr4","+",102332443,102711887,"protein_coding"
"1465","ENSG00000203710","CR1","chr1","+",207669492,207669594,"protein_coding"
"1466","ENSG00000121853","GHSR","chr3","-",172166246,172166246,"protein_coding"
"1467","ENSG00000101144","BMP7","chr20","-",55841685,55841697,"protein_coding"
"1468","ENSG00000145287","PLAC8","chr4","-",84058228,84035882,"protein_coding"
"1469","ENSG00000148053","NTRK2","chr9","+",87283466,87284688,"protein_coding"
"1470","ENSG00000162889","MAPKAPK2","chr1","+",206858289,206858250,"protein_coding"
"1471","ENSG00000100097","LGALS1","chr22","+",38071615,38071645,"protein_coding"
"1472","ENSG00000127947","PTPN12","chr7","+",77166592,77166620,"protein_coding"
"1473","ENSG00000187272","KRTAP9-8","chr17","+",39388727,39394251,"protein_coding"
"1474","ENSG00000130513","GDF15","chr19","+",18485541,18496968,"protein_coding"
"1475","ENSG00000158481","CD1C","chr1","+",158259576,158259713,"protein_coding"
"1476","ENSG00000107736","CDH23","chr10","+",73156691,73156684,"protein_coding"
"1477","ENSG00000141682","PMAIP1","chr18","+",57567180,57567228,"protein_coding"
"1478","ENSG00000115053","NCL","chr2","-",232348352,232329195,"protein_coding"
"1479","ENSG00000213928","IRF9","chr14","+",24630262,24630502,"protein_coding"
"1480","ENSG00000125753","VASP","chr19","+",46009837,46010745,"protein_coding"
"1481","ENSG00000204614","TRIM40","chr6","+",30103885,30103917,"protein_coding"
"1482","ENSG00000103707","MTFMT","chr15","-",65321977,65321967,"protein_coding"
"1483","ENSG00000102178","UBL4A","chrX","-",153715009,153714954,"protein_coding"
"1484","ENSG00000115607","IL18RAP","chr2","+",103035149,103035110,"protein_coding"
"1485","ENSG00000197822","OCLN","chr5","+",68788119,68788617,"protein_coding"
"1486","ENSG00000176390","CRLF3","chr17","-",29151794,29151710,"protein_coding"
"1487","ENSG00000155849","ELMO1","chr7","-",37488852,37488467,"protein_coding"
"1488","ENSG00000106066","CPVL","chr7","-",29235067,29186151,"protein_coding"
"1489","ENSG00000158874","APOA2","chr1","-",161193421,161193418,"protein_coding"
"1490","ENSG00000102096","PIM2","chrX","-",48776301,48776301,"protein_coding"
"1491","ENSG00000019582","CD74","chr5","-",149792492,149792314,"protein_coding"
"1492","ENSG00000186517","ARHGAP30","chr1","-",161039760,161039681,"protein_coding"
"1493","ENSG00000136238","RAC1","chr7","+",6414154,6414164,"protein_coding"
"1494","ENSG00000116679","IVNS1ABP","chr1","-",185286461,185286375,"protein_coding"
"1495","ENSG00000054219","LY75","chr2","-",160761260,160761267,"protein_coding"
"1496","ENSG00000092445","TYRO3","chr15","+",41849873,41851416,"protein_coding"
"1497","ENSG00000187555","USP7","chr16","-",9058371,9057739,"protein_coding"
"1498","ENSG00000160685","ZBTB7B","chr1","+",154975106,154975278,"protein_coding"
"1499","ENSG00000106804","C5","chr9","-",123812554,123812553,"protein_coding"
"1500","ENSG00000162894","FCMR","chr1","-",207096592,207095286,"protein_coding"
"1501","ENSG00000113578","FGF1","chr5","-",142077635,142065631,"protein_coding"
"1502","ENSG00000173578","XCR1","chr3","-",46069234,46068951,"protein_coding"
"1503","ENSG00000187498","COL4A1","chr13","-",110959496,110959504,"protein_coding"
"1504","ENSG00000167244","IGF2","chr11","-",2162468,2160619,"protein_coding"
"1505","ENSG00000110911","SLC11A2","chr12","-",51422349,51420167,"protein_coding"
"1506","ENSG00000154096","THY1","chr11","-",119295695,119293879,"protein_coding"
"1507","ENSG00000148680","HTR7","chr10","-",92617455,92617757,"protein_coding"
"1508","ENSG00000123338","NCKAP1L","chr12","+",54891495,54891536,"protein_coding"
"1509","ENSG00000167083","GNGT2","chr17","-",47287936,47287936,"protein_coding"
"1510","ENSG00000091106","NLRC4","chr2","-",32490923,32489934,"protein_coding"
"1511","ENSG00000108515","ENO3","chr17","+",4851387,4854414,"protein_coding"
"1512","ENSG00000085741","WNT11","chr11","-",75921780,75921803,"protein_coding"
"1513","ENSG00000017797","RALBP1","chr18","+",9475007,9475514,"protein_coding"
"1514","ENSG00000153162","BMP6","chr6","+",7727030,7727030,"protein_coding"
"1515","ENSG00000009709","PAX7","chr1","+",18957500,18957351,"protein_coding"
"1516","ENSG00000155980","KIF5A","chr12","+",57943781,57943845,"protein_coding"
"1517","ENSG00000123700","KCNJ2","chr17","+",68164814,68165680,"protein_coding"
"1518","ENSG00000101493","ZNF516","chr18","-",74207146,74207159,"protein_coding"
"1519","ENSG00000126882","FAM78A","chr9","-",134151934,134152450,"protein_coding"
"1520","ENSG00000123728","RAP2C","chrX","-",131353508,131352054,"protein_coding"
"1521","ENSG00000115590","IL1R2","chr2","+",102608306,102608422,"protein_coding"
"1522","ENSG00000187037","GPR141","chr7","+",37723399,37723387,"protein_coding"
"1523","ENSG00000179097","HTR1F","chr3","+",88039846,88039846,"protein_coding"
"1524","ENSG00000145819","ARHGAP26","chr5","+",142149949,142149972,"protein_coding"
"1525","ENSG00000108984","MAP2K6","chr17","+",67410839,67410859,"protein_coding"
"1526","ENSG00000146701","MDH2","chr7","+",75677369,75677424,"protein_coding"
"1527","ENSG00000101384","JAG1","chr20","-",10654755,10654647,"protein_coding"
"1528","ENSG00000145687","SSBP2","chr5","-",81047616,81046867,"protein_coding"
"1529","ENSG00000183486","MX2","chr21","+",42733870,42733955,"protein_coding"
"1530","ENSG00000179603","GRM8","chr7","-",126893348,126892994,"protein_coding"
"1531","ENSG00000105695","MAG","chr19","+",35783028,35783064,"protein_coding"
"1532","ENSG00000168907","PLA2G4F","chr15","-",42448834,42448806,"protein_coding"
"1533","ENSG00000134363","FST","chr5","+",52776239,52776459,"protein_coding"
"1534","ENSG00000196083","IL1RAP","chr3","+",190231840,190231879,"protein_coding"
"1535","ENSG00000047365","ARAP2","chr4","-",36246131,36246105,"protein_coding"
"1536","ENSG00000140199","SLC12A6","chr15","-",34630261,34610973,"protein_coding"
"1537","ENSG00000173080","RXFP4","chr1","+",155911501,155911501,"protein_coding"
"1538","ENSG00000150630","VEGFC","chr4","-",177713881,177714076,"protein_coding"
"1539","ENSG00000170634","ACYP2","chr2","+",54197975,54342752,"protein_coding"
"1540","ENSG00000061273","HDAC7","chr12","-",48226915,48213686,"protein_coding"
"1541","ENSG00000119121","TRPM6","chr9","-",77503010,77502790,"protein_coding"
"1542","ENSG00000198435","NRARP","chr9","-",140196703,140196723,"protein_coding"
"1543","ENSG00000072736","NFATC3","chr16","+",68118654,68119348,"protein_coding"
"1544","ENSG00000106100","NOD1","chr7","-",30518400,30518344,"protein_coding"
"1545","ENSG00000101331","CCM2L","chr20","+",30598253,30606651,"protein_coding"
"1546","ENSG00000196189","SEMA4A","chr1","+",156117157,156124339,"protein_coding"
"1547","ENSG00000161533","ACOX1","chr17","-",73975444,73975215,"protein_coding"
"1548","ENSG00000105697","HAMP","chr19","+",35771619,35773431,"protein_coding"
"1549","ENSG00000130589","HELZ2","chr20","-",62205592,62205592,"protein_coding"
"1550","ENSG00000241839","PLEKHO2","chr15","+",65134082,65134114,"protein_coding"
"1551","ENSG00000139278","GLIPR1","chr12","+",75874460,75874535,"protein_coding"
"1552","ENSG00000113494","PRLR","chr5","-",35230691,35230577,"protein_coding"
"1553","ENSG00000197321","SVIL","chr10","-",30025710,30025864,"protein_coding"
"1554","ENSG00000185344","ATP6V0A2","chr12","+",124196865,124196900,"protein_coding"
"1555","ENSG00000019169","MARCO","chr2","+",119699742,119699898,"protein_coding"
"1556","ENSG00000165023","DIRAS2","chr9","-",93405386,93405106,"protein_coding"
"1557","ENSG00000187840","EIF4EBP1","chr8","+",37887859,37888052,"protein_coding"
"1558","ENSG00000074319","TSG101","chr11","-",18548779,18548470,"protein_coding"
"1559","ENSG00000164124","TMEM144","chr4","+",159122756,159131638,"protein_coding"
"1560","ENSG00000163349","HIPK1","chr1","+",114471814,114472272,"protein_coding"
"1561","ENSG00000153317","ASAP1","chr8","-",131455906,131455920,"protein_coding"
"1562","ENSG00000112406","HECA","chr6","+",139456249,139456243,"protein_coding"
"1563","ENSG00000203879","GDI1","chrX","+",153665259,153665511,"protein_coding"
"1564","ENSG00000258947","TUBB3","chr16","+",89987800,89989753,"protein_coding"
"1565","ENSG00000105643","ARRDC2","chr19","+",18111941,18118979,"protein_coding"
"1566","ENSG00000110245","APOC3","chr11","+",116700422,116700623,"protein_coding"
"1567","ENSG00000109458","GAB1","chr4","+",144257915,144258032,"protein_coding"
"1568","ENSG00000028528","SNX1","chr15","+",64386322,64388201,"protein_coding"
"1569","ENSG00000049245","VAMP3","chr1","+",7831329,7831356,"protein_coding"
"1570","ENSG00000092929","UNC13D","chr17","-",73840798,73840464,"protein_coding"
"1571","ENSG00000212933","KRTAP12-4","chr21","-",46074576,46074576,"protein_coding"
"1572","ENSG00000153551","CMTM7","chr3","+",32433163,32433371,"protein_coding"
"1573","ENSG00000174564","IL20RB","chr3","+",136665072,136676825,"protein_coding"
"1574","ENSG00000102468","HTR2A","chr13","-",47471211,47471175,"protein_coding"
"1575","ENSG00000090487","SPG21","chr15","-",65282648,65282249,"protein_coding"
"1576","ENSG00000111536","IL26","chr12","-",68619601,68619590,"protein_coding"
"1577","ENSG00000135452","TSPAN31","chr12","+",58131796,58138854,"protein_coding"
"1578","ENSG00000122035","RASL11A","chr13","+",27844464,27844967,"protein_coding"
"1579","ENSG00000138722","MMRN1","chr4","+",90800683,90816005,"protein_coding"
"1580","ENSG00000005381","MPO","chr17","-",56358296,56358296,"protein_coding"
"1581","ENSG00000129450","SIGLEC9","chr19","+",51628165,51628344,"protein_coding"
"1582","ENSG00000182631","RXFP3","chr5","+",33936491,33936491,"protein_coding"
"1583","ENSG00000160951","PTGER1","chr19","-",14586174,14586149,"protein_coding"
"1584","ENSG00000125772","GPCPD1","chr20","-",5591672,5591642,"protein_coding"
"1585","ENSG00000134470","IL15RA","chr10","-",6020150,6019506,"protein_coding"
"1586","ENSG00000179295","PTPN11","chr12","+",112856155,112856751,"protein_coding"
"1587","ENSG00000004939","SLC4A1","chr17","-",42345509,42345503,"protein_coding"
"1588","ENSG00000130222","GADD45G","chr9","+",92219928,92219927,"protein_coding"
"1589","ENSG00000077232","DNAJC10","chr2","+",183580768,183580987,"protein_coding"
"1590","ENSG00000141551","CSNK1D","chr17","-",80231607,80231307,"protein_coding"
"1591","ENSG00000121060","TRIM25","chr17","-",54991399,54991409,"protein_coding"
"1592","ENSG00000158008","EXTL1","chr1","+",26346375,26348266,"protein_coding"
"1593","ENSG00000012779","ALOX5","chr10","+",45869624,45869664,"protein_coding"
"1594","ENSG00000141959","PFKL","chr21","+",45719934,45719956,"protein_coding"
"1595","ENSG00000183134","PTGDR2","chr11","-",60623444,60623423,"protein_coding"
"1596","ENSG00000111640","GAPDH","chr12","+",6643093,6643683,"protein_coding"
"1597","ENSG00000185551","NR2F2","chr15","+",96869167,96873929,"protein_coding"
"1598","ENSG00000102572","STK24","chr13","-",99230194,99229361,"protein_coding"
"1599","ENSG00000170231","FABP6","chr5","+",159614374,159640741,"protein_coding"
"1600","ENSG00000055332","EIF2AK2","chr2","-",37384208,37384110,"protein_coding"
"1601","ENSG00000181634","TNFSF15","chr9","-",117568406,117568319,"protein_coding"
"1602","ENSG00000136854","STXBP1","chr9","+",130374039,130374556,"protein_coding"
"1603","ENSG00000112655","PTK7","chr6","+",43044006,43044052,"protein_coding"
"1604","ENSG00000156650","KAT6B","chr10","+",76585340,76586358,"protein_coding"
"1605","ENSG00000151929","BAG3","chr10","+",121410882,121410894,"protein_coding"
"1606","ENSG00000162897","FCAMR","chr1","-",207143970,207143805,"protein_coding"
"1607","ENSG00000168081","PNOC","chr8","+",28174503,28174786,"protein_coding"
"1608","ENSG00000137843","PAK6","chr15","+",40530960,40544856,"protein_coding"
"1609","ENSG00000166819","PLIN1","chr15","-",90222658,90222598,"protein_coding"
"1610","ENSG00000104880","ARHGEF18","chr19","+",7459999,7460031,"protein_coding"
"1611","ENSG00000180616","SSTR2","chr17","+",71161151,71161149,"protein_coding"
"1612","ENSG00000196876","SCN8A","chr12","+",51984050,51985029,"protein_coding"
"1613","ENSG00000054654","SYNE2","chr14","+",64319701,64319732,"protein_coding"
"1614","ENSG00000161270","NPHS1","chr19","-",36360189,36336375,"protein_coding"
"1615","ENSG00000115415","STAT1","chr2","-",191885686,191878886,"protein_coding"
"1616","ENSG00000116329","OPRD1","chr1","+",29138654,29138682,"protein_coding"
"1617","ENSG00000067225","PKM","chr15","-",72524163,72523531,"protein_coding"
"1618","ENSG00000184432","COPB2","chr3","-",139108574,139108485,"protein_coding"
"1619","ENSG00000120708","TGFBI","chr5","+",135364584,135364677,"protein_coding"
"1620","ENSG00000136002","ARHGEF4","chr2","+",131594489,131792596,"protein_coding"
"1621","ENSG00000116514","RNF19B","chr1","-",33430286,33430410,"protein_coding"
"1622","ENSG00000135744","AGT","chr1","-",230850043,230849867,"protein_coding"
"1623","ENSG00000150048","CLEC1A","chr12","-",10264226,10251584,"protein_coding"
"1624","ENSG00000136286","MYO1G","chr7","-",45018697,45018614,"protein_coding"
"1625","ENSG00000196358","NTNG2","chr9","+",135037063,135037076,"protein_coding"
"1626","ENSG00000220008","LINGO3","chr19","-",2292023,2292023,"protein_coding"
"1627","ENSG00000122188","LAX1","chr1","+",203734304,203734311,"protein_coding"
"1628","ENSG00000126091","ST3GAL3","chr1","+",44171495,44173207,"protein_coding"
"1629","ENSG00000186174","BCL9L","chr11","-",118796317,118796635,"protein_coding"
"1630","ENSG00000187091","PLCD1","chr3","-",38071253,38071133,"protein_coding"
"1631","ENSG00000100030","MAPK1","chr22","-",22221970,22221935,"protein_coding"
"1632","ENSG00000121481","RNF2","chr1","+",185014496,185014690,"protein_coding"
"1633","ENSG00000110047","EHD1","chr11","-",64655768,64646093,"protein_coding"
"1634","ENSG00000198223","CSF2RA","chrX","+",1387693,1387711,"protein_coding"
"1635","ENSG00000128519","TAS2R16","chr7","-",122635754,122635754,"protein_coding"
"1636","ENSG00000162298","SYVN1","chr11","-",64902004,64901990,"protein_coding"
"1637","ENSG00000140575","IQGAP1","chr15","+",90931450,90931507,"protein_coding"
"1638","ENSG00000131507","NDFIP1","chr5","+",141488070,141488353,"protein_coding"
"1639","ENSG00000141526","SLC16A3","chr17","+",80186273,80186918,"protein_coding"
"1640","ENSG00000003056","M6PR","chr12","-",9102551,9102241,"protein_coding"
"1641","ENSG00000163513","TGFBR2","chr3","+",30647994,30648093,"protein_coding"
"1642","ENSG00000114646","CSPG5","chr3","-",47622282,47620351,"protein_coding"
"1643","ENSG00000104490","NCALD","chr8","-",103137135,102803197,"protein_coding"
"1644","ENSG00000008513","ST3GAL1","chr8","-",134584183,134584130,"protein_coding"
"1645","ENSG00000138617","PARP16","chr15","-",65592956,65579210,"protein_coding"
"1646","ENSG00000125510","OPRL1","chr20","+",62711526,62711464,"protein_coding"
"1647","ENSG00000085563","ABCB1","chr7","-",87342639,87230200,"protein_coding"
"1648","ENSG00000134516","DOCK2","chr5","+",169064251,169064279,"protein_coding"
"1649","ENSG00000110090","CPT1A","chr11","-",68611878,68609332,"protein_coding"
"1650","ENSG00000175489","LRRC25","chr19","-",18508427,18508432,"protein_coding"
"1651","ENSG00000105989","WNT2","chr7","-",116963343,116963112,"protein_coding"
"1652","ENSG00000152270","PDE3B","chr11","+",14665269,14665350,"protein_coding"
"1653","ENSG00000114738","MAPKAPK3","chr3","+",50648951,50654582,"protein_coding"
"1654","ENSG00000183020","AP2A2","chr11","+",924894,925870,"protein_coding"
"1655","ENSG00000004399","PLXND1","chr3","-",129325661,129325519,"protein_coding"
"1656","ENSG00000112972","HMGCS1","chr5","-",43313614,43313514,"protein_coding"
"1657","ENSG00000198271","KRTAP4-5","chr17","-",39306054,39306076,"protein_coding"
"1658","ENSG00000100280","AP1B1","chr22","-",29819168,29784554,"protein_coding"
"1659","ENSG00000018625","ATP1A2","chr1","+",160085549,160085549,"protein_coding"
"1660","ENSG00000104267","CA2","chr8","+",86376081,86376236,"protein_coding"
"1661","ENSG00000137154","RPS6","chr9","-",19380252,19380234,"protein_coding"
"1662","ENSG00000239264","TXNDC5","chr6","-",7911047,7911021,"protein_coding"
"1663","ENSG00000146955","RAB19","chr7","+",140103843,140103858,"protein_coding"
"1664","ENSG00000079335","CDC14A","chr1","+",100810581,100818062,"protein_coding"
"1665","ENSG00000079337","RAPGEF3","chr12","-",48164823,48152663,"protein_coding"
"1666","ENSG00000173039","RELA","chr11","-",65430565,65430387,"protein_coding"
"1667","ENSG00000182372","CLN8","chr8","+",1703944,1711955,"protein_coding"
"1668","ENSG00000129474","AJUBA","chr14","-",23451851,23451732,"protein_coding"
"1669","ENSG00000170571","EMB","chr5","-",49739082,49737089,"protein_coding"
"1670","ENSG00000145349","CAMK2D","chr4","-",114683083,114682890,"protein_coding"
"1671","ENSG00000143258","USP21","chr1","+",161129240,161129290,"protein_coding"
"1672","ENSG00000079102","RUNX1T1","chr8","-",93115514,93074809,"protein_coding"
"1673","ENSG00000118260","CREB1","chr2","+",208394461,208394686,"protein_coding"
"1674","ENSG00000144283","PKP4","chr2","+",159313476,159313485,"protein_coding"
"1675","ENSG00000137845","ADAM10","chr15","-",59042177,59041906,"protein_coding"
"1676","ENSG00000140044","JDP2","chr14","+",75894419,75894725,"protein_coding"
"1677","ENSG00000132002","DNAJB1","chr19","-",14640582,14629206,"protein_coding"
"1678","ENSG00000166311","SMPD1","chr11","+",6411661,6411704,"protein_coding"
"1679","ENSG00000179915","NRXN1","chr2","-",51452702,51259270,"protein_coding"
"1680","ENSG00000158578","ALAS2","chrX","-",55057497,55057410,"protein_coding"
"1681","ENSG00000005339","CREBBP","chr16","-",3930727,3930699,"protein_coding"
"1682","ENSG00000113889","KNG1","chr3","+",186435065,186435199,"protein_coding"
"1683","ENSG00000028277","POU2F2","chr19","-",42700737,42636598,"protein_coding"
"1684","ENSG00000213903","LTB4R","chr14","+",24780656,24780708,"protein_coding"
"1685","ENSG00000174697","LEP","chr7","+",127881337,127881331,"protein_coding"
"1686","ENSG00000198911","SREBF2","chr22","+",42229083,42229115,"protein_coding"
"1687","ENSG00000119638","NEK9","chr14","-",75594047,75593751,"protein_coding"
"1688","ENSG00000100902","PSMA6","chr14","+",35747839,35761598,"protein_coding"
"1689","ENSG00000182287","AP1S2","chrX","-",15873137,15872936,"protein_coding"
"1690","ENSG00000118217","ATF6","chr1","+",161736084,161736110,"protein_coding"
"1691","ENSG00000101224","CDC25B","chr20","+",3767419,3776957,"protein_coding"
"1692","ENSG00000160691","SHC1","chr1","-",154946871,154943223,"protein_coding"
"1693","ENSG00000166428","PLD4","chr14","+",105391153,105391216,"protein_coding"
"1694","ENSG00000174944","P2RY14","chr3","-",150996255,150996157,"protein_coding"
"1695","ENSG00000101255","TRIB3","chr20","+",343479,361671,"protein_coding"
"1696","ENSG00000159314","ARHGAP27","chr17","-",43511787,43487752,"protein_coding"
"1697","ENSG00000177666","PNPLA2","chr11","+",818902,818914,"protein_coding"
"1698","ENSG00000177674","AGTRAP","chr1","+",11796141,11796193,"protein_coding"
"1699","ENSG00000134817","APLNR","chr11","-",57004788,57004724,"protein_coding"
"1700","ENSG00000105650","PDE4C","chr19","-",18366229,18366172,"protein_coding"
"1701","ENSG00000163220","S100A9","chr1","+",153330330,153330330,"protein_coding"
"1702","ENSG00000171862","PTEN","chr10","+",89622870,89623390,"protein_coding"
"1703","ENSG00000133398","MED10","chr5","-",6378707,6378638,"protein_coding"
"1704","ENSG00000136531","SCN2A","chr2","+",166095912,166095924,"protein_coding"
"1705","ENSG00000132964","CDK8","chr13","+",26828241,26828266,"protein_coding"
"1706","ENSG00000182718","ANXA2","chr15","-",60695082,60690185,"protein_coding"
"1707","ENSG00000198873","GRK5","chr10","+",120967101,120967202,"protein_coding"
"1708","ENSG00000133019","CHRM3","chr1","+",239549865,239549868,"protein_coding"
"1709","ENSG00000153113","CAST","chr5","+",95860971,96038510,"protein_coding"
"1710","ENSG00000116478","HDAC1","chr1","+",32757687,32757741,"protein_coding"
"1711","ENSG00000132341","RAN","chr12","+",131356424,131356616,"protein_coding"
"1712","ENSG00000114315","HES1","chr3","+",193853934,193853937,"protein_coding"
"1713","ENSG00000243566","UPK3B","chr7","+",76139745,76139869,"protein_coding"
"1714","ENSG00000130561","SAG","chr2","+",234216462,234216531,"protein_coding"
"1715","ENSG00000187955","COL14A1","chr8","+",121072019,121137342,"protein_coding"
"1716","ENSG00000072133","RPS6KA6","chrX","-",83442915,83443189,"protein_coding"
"1717","ENSG00000115919","KYNU","chr2","+",143635067,143635233,"protein_coding"
"1718","ENSG00000196604","POTEF","chr2","-",130886795,130886795,"protein_coding"
"1719","ENSG00000008516","MMP25","chr16","+",3096682,3096562,"protein_coding"
"1720","ENSG00000168710","AHCYL1","chr1","+",110527308,110527387,"protein_coding"
"1721","ENSG00000147459","DOCK5","chr8","+",25042238,25042230,"protein_coding"
"1722","ENSG00000198626","RYR2","chr1","+",237205505,237205484,"protein_coding"
"1723","ENSG00000100393","EP300","chr22","+",41487790,41487765,"protein_coding"
"1724","ENSG00000080573","COL5A3","chr19","-",10121147,10121180,"protein_coding"
"1725","ENSG00000104325","DECR1","chr8","+",91013633,91013705,"protein_coding"
"1726","ENSG00000165240","ATP7A","chrX","+",77166153,77166190,"protein_coding"
"1727","ENSG00000078902","TOLLIP","chr11","-",1330884,1330853,"protein_coding"
"1728","ENSG00000171105","INSR","chr19","-",7294045,7294369,"protein_coding"
"1729","ENSG00000221869","CEBPD","chr8","-",48651648,48651816,"protein_coding"
"1730","ENSG00000131183","SLC34A1","chr5","+",176806236,176811435,"protein_coding"
"1731","ENSG00000109670","FBXW7","chr4","-",153457253,153457215,"protein_coding"
"1732","ENSG00000204472","AIF1","chr6","+",31582961,31583042,"protein_coding"
"1733","ENSG00000156966","B3GNT7","chr2","+",232260254,232260421,"protein_coding"
"1734","ENSG00000138696","BMPR1B","chr4","+",95679119,95679106,"protein_coding"
"1735","ENSG00000205045","SLFN12L","chr17","-",33864880,33864697,"protein_coding"
"1736","ENSG00000170484","KRT74","chr12","-",52967609,52967625,"protein_coding"
"1737","ENSG00000187766","KRTAP10-8","chr21","+",46031996,46031996,"protein_coding"
"1738","ENSG00000143847","PPFIA4","chr1","+",202995626,202995650,"protein_coding"
"1739","ENSG00000180767","CHST13","chr3","+",126243126,126242998,"protein_coding"
"1740","ENSG00000137673","MMP7","chr11","-",102401484,102401478,"protein_coding"
