chr	start	end	gene
chr11	75465557	75517579	DGAT2
chr19	44825708	44876377	ZNF112
chr12	56660483	56699176	CS
chr15	41790836	41811085	LTK
chr20	44989688	45066704	ELMO2
chr10	88190013	88286572	WAPL
chr17	57779553	57924616	VMP1
chr17	58515520	58608580	APPBP2
chr19	50882461	50926273	POLD1
chr17	27276919	27338458	SEZ6
chr12	53394942	53440993	EIF4B
chr19	49787895	49833482	SLC6A16
chr19	48106453	48211533	GLTSCR1
chr19	49117548	49138974	SPHK2
chr19	49113585	49127793	RPL18
chr19	49136199	49154569	CA11
chr19	55959352	55978710	ISOC2
chr19	56160512	56191081	U2AF2
chr19	56181592	56226224	EPN1
chr19	39876943	39896277	MED29
chr5	299291	443406	AHRR
chr22	19131089	19142796	GSC2
chr2	241370088	241412493	GPC1
chr14	78261426	78406355	ADCK1
chr16	1840621	1882195	HAGH
chr4	2458947	2632047	RNF4
chr2	202093166	202157434	CASP8
chr4	41356624	41707061	LIMCH1
chr12	27053114	27096259	ASUN
chr12	27121128	27172367	TM7SF3
chr17	48062369	48077588	DLX3
chr11	124538694	124572414	SPA17
chr11	2318227	2344430	TSPAN32
chr20	43338485	43362150	WISP2
chr9	971964	996731	DMRT3
chr3	98446080	98545045	ST3GAL6
chr16	84397133	84502793	ATP2C2
chr17	47567655	47597379	NGFR
chr11	125820691	125938230	CDON
chr8	120738015	120850103	TAF2
chr7	139241316	139482577	HIPK2
chr7	128589948	128700198	TNPO3
chr19	19251376	19307967	BORCS8-MEF2B
chr19	19298008	19317678	RFXANK
chr19	19224978	19254322	TMEM161A
chr19	19729477	19744739	LPAR2
chr20	44513783	44532459	CTSA
chr19	19096697	19149832	SUGP2
chr5	127414458	127530380	SLC12A2
chr5	122174134	122370049	SNX24
chr20	45518263	45822492	EYA2
chr19	1021298	1044068	CNN2
chr19	1035102	1070571	ABCA7
chr5	121642049	121804914	SNCAIP
chr1	112292867	112315638	DDX20
chr15	83680174	83741106	BTBD1
chr12	29297036	29498913	FAR2
chr20	52548316	52692304	BCAS1
chr3	87303554	87330737	POU1F1
chr1	111738393	111791062	CHI3L2
chr19	1102636	1179282	SBNO2
chr2	190644107	190747355	PMS1
chr19	3567775	3584086	HMG20B
chr2	188202856	188318187	CALCRL
chr6	34840555	34860866	TAF11
chr6	34852042	35064179	ANKS1A
chr19	2095988	2169464	AP3D1
chr6	35221686	35268762	ZNF76
chr16	2070357	2094027	SLC9A3R2
chr16	2084816	2102867	NTHL1
chr6	34754857	34855915	UHRF1BP1
chr1	110086233	110141975	GNAI3
chr13	98600912	98681551	IPO5
chr10	126080872	126112545	OAT
chr1	118467343	118514165	WDR3
chr1	89144905	89306938	PKN2
chr19	978174	999569	WDR18
chr6	52357200	52446713	TRAM2
chr17	8919859	9152317	NTN1
chr17	9720523	9800419	GLP2R
chr10	13198554	13258104	MCM10
chr12	56316103	56352811	DGKA
chr12	56468641	56502289	ERBB3
chr3	123682368	123716025	ROPN1
chr2	197826741	198180897	ANKRD44
chr16	75656622	75687541	KARS
chr16	75625879	75662198	ADAT1
chr3	122780909	122949074	PDIA5
chr6	37220548	37305746	TBC1D22B
chr3	120310156	120326347	NDUFB4
chr1	16169359	16271955	SPEN
chr3	123323896	123608178	MYLK
chr2	187345883	187379090	ZC3H15
chr17	11919141	12052147	MAP2K4
chr1	212532273	212593243	TMEM206
chr6	84257599	84424410	SNAP91
chr10	105721959	105793991	SLK
chr6	84564362	84682143	CYB5R4
chr10	105786044	105850760	COL17A1
chr10	106023631	106069703	GSTO2
chr10	12166636	12216960	SEC61A2
chr10	6464105	6627263	PRKCQ
chr19	2992636	3052633	TLE2
chr2	239330383	239365891	ASB1
chr10	14555556	14821896	FAM107B
chr6	83915108	84145797	ME1
chr4	37887708	38145796	TBC1D1
chr7	39984636	40141733	CDK13
chr2	74420689	74449692	MTHFD2
chr12	8180299	8213099	FOXJ2
chr1	43143098	43173020	YBX1
chr19	10522449	10585305	PDE4A
chr1	212453879	212540200	PPP2R5A
chr2	79407357	80880905	CTNNA2
chr19	8018463	8075543	ELAVL1
chr1	43761664	43793779	TIE1
chr12	50893768	51147450	DIP2B
chr12	50473755	50499495	SMARCD1
chr1	44110829	44176186	KDM4A
chr1	41152320	41242275	NFYC
chr1	42891000	42926938	ZMYND12
chr5	468425	529447	SLC9A3
chr2	233738396	233882982	NGEF
chr1	197048258	197120824	ASPM
chr1	160505885	160554306	CD84
chr1	43824068	43838696	ELOVL1
chr11	47371411	47405127	SPI1
chr6	30021676	30037686	ZNRD1
chr11	30401040	30613419	MPPED2
chr3	137712577	137757494	CLDN18
chr3	101362733	101401339	ZBTB11
chr14	92519896	92577965	ATXN3
chr14	93255576	93311308	GOLGA5
chr10	123232848	123362972	FGFR2
chr1	70605488	70676303	LRRC40
chr5	128425444	128454721	ISOC1
chr14	100199030	100413397	EML1
chr6	126302576	126365422	TRMT11
chr16	20739986	20758406	THUMPD1
chr9	103184438	103218511	MSANTD3
chr14	104600060	104652231	KIF26A
chr14	96742595	96835207	ATG2B
chr8	68080747	68260912	ARFGEF1
chr16	20542548	20592749	ACSM2B
chr8	135485031	135730292	ZFAT
chr8	66551969	66688496	MTFR1
chr7	99770186	99824111	STAG3
chr18	55210515	55259004	FECH
chr15	72109632	72415918	MYO9A
chr10	3103525	3184904	PFKP
chr10	1080848	1100110	IDI1
chr2	231275657	231413805	SP100
chr10	3813188	3832473	KLF6
chr5	54715682	54835878	PLPP1
chr15	73339051	73602547	NEO1
chr8	71480677	71525622	TRAM1
chr12	6432923	6456280	TNFRSF1A
chr17	37324709	37358956	CACNB1
chr1	92969253	93262961	EVI5
chr15	74270547	74291963	STOML1
chr15	72486370	72529164	PKM
chr5	54547073	54608550	DHX29
chr1	94328373	94350474	DNTTIP2
chr16	8710540	8745081	METTL22
chr15	43694407	43807926	TP53BP1
chr1	218453629	218516325	RRP15
chr3	49391578	49455431	RHOA
chr17	41556233	41626831	DHX8
chr1	1976909	2121834	PRKCZ
chr1	220262444	220326380	IARS2
chr12	79252773	79850788	SYT1
chr12	78219685	78611790	NAV3
chr16	4841969	4857951	ROGDI
chr18	18521867	18696812	ROCK1
chr16	67058019	67139961	CBFB
chr3	50350221	50365337	HYAL2
chr2	239964864	240328348	HDAC4
chr3	50362219	50383411	RASSF1
chr4	1790034	1815599	FGFR3
chr17	41153742	41171473	IFI35
chr17	58115555	58161292	HEATR6
chr17	40708485	40723295	COASY
chr17	40814932	40834048	PLEKHH3
chr15	100012370	100261671	MEF2A
chr10	134346324	134601979	INPP5A
chr17	57227860	57287066	PRR11
chr2	86436116	86570206	REEP1
chr13	113339643	113546482	ATP11A
chr2	86242339	86338278	POLR1A
chr2	20227411	20256789	LAPTM4A
chr2	47138296	47308276	TTC7A
chr3	48720436	48782786	IP6K2
chr2	48752064	49008654	STON1-GTF2A1L
chr2	45610819	45844304	SRBD1
chr5	61596989	61838076	KIF2A
chr11	64489383	64517928	RASGRP2
chr2	54086204	54202977	PSME4
chr3	159969774	160122668	IFT80
chr19	39364197	39395502	SIRT2
chr2	54009181	54050956	ERLEC1
chr11	64680025	64706945	PPP2R5B
chr11	64508861	64532769	PYGM
chr5	134358425	134375503	PITX1
chr5	135543999	135737730	TRPC7
chr5	65887176	66470423	MAST4
chr6	46815249	46927680	ADGRF5
chr17	71325523	71645228	SDK2
chr8	24293443	24389483	ADAM7
chr1	229572045	229649103	NUP133
chr1	205676947	205724404	NUCKS1
chr16	46685054	46728430	VPS35
chr16	46984299	47012699	DNAJA2
chr19	45245962	45268301	BCL3
chr1	6046526	6166253	KCNAB2
chr12	21945335	22099336	ABCC9
chr11	68446247	68463643	GAL
chr12	9812565	9853413	CLEC2D
chr15	60775483	61526518	RORA
chr11	632293	645706	DRD4
chr1	92140902	92376892	TGFBR3
chr1	92627542	92655280	KIAA1107
chr16	14761405	14793526	PLA2G10
chr1	6467478	6489730	HES2
chr3	141589966	141650356	ATP1B3
chr15	56114120	56290944	NEDD4
chr15	55606158	55652846	PIGB
chr15	52239303	52363462	MAPK6
chr15	52408117	52488566	GNB5
chr15	55490164	55616311	RAB27A
chr22	17613401	17651177	CECR5
chr22	19432433	19471738	UFD1L
chr12	12263959	12424946	LRP6
chr12	14760576	14854519	GUCY2C
chr11	621431	632143	SCT
chr11	571486	617222	PHRF1
chr9	111624797	111701396	IKBKAP
chr11	17224700	17376521	NUCB2
chr3	149677691	149773575	PFN2
chr9	112132746	112265590	PTPN3
chr14	65208002	65351601	SPTB
chr4	100732990	100796311	DAPP1
chr5	44298646	44394808	FGF10
chr9	108001903	108206452	SLC44A1
chr14	56950072	57122324	TMEM260
chr17	1958133	2212065	SMG6
chr14	57665518	57740726	EXOC5
chr22	19161986	19284239	CLTCL1
chr19	634879	648703	FGF22
chr19	671392	688385	FSTL3
chr22	19018795	19114967	DGCR2
chr19	642526	668277	RNF126
chr17	2282354	2309412	MNT
chr3	126151444	126199762	ZXDC
chr17	74703919	74727866	JMJD6
chr8	42190972	42234326	POLB
chr17	74615843	74644920	ST6GALNAC1
chr17	66412089	66458654	WIPI1
chr9	37645997	37751901	FRMPD1
chr9	35731863	35754983	GBA2
chr5	149860381	149942773	NDST1
chr7	97476430	97506854	ASNS
chr8	42005464	42034191	AP3M2
chr16	57912503	58010020	CNGB1
chr17	74554792	74588038	ST6GALNAC2
chr10	50812141	50906925	CHAT
chr8	101693044	101740037	PABPC1
chr1	45804555	45961872	TESK2
chr16	58142496	58168354	CFAP20
chr16	58186811	58236824	CSNK2A2
chr14	88927122	89026077	PTPN21
chr1	45311450	45457282	EIF2B3
chr5	149594054	149674854	CAMK2A
chr5	149732202	149784871	TCOF1
chr1	22374120	22424437	CDC42
chr7	24831158	25026253	OSBPL3
chr1	22885057	22935087	EPHA8
chr16	56894119	56954762	SLC12A3
chr3	8812088	9010457	RAD18
chr12	89976828	90108077	ATP2B1
chr11	2420745	2449275	TRPM5
chr2	106356354	106515730	NCK2
chr2	102308312	102516149	MAP4K4
chr2	99230569	99352589	MGAT4A
chr2	101613177	101645494	RPL31
chr4	10070963	10123573	WDR1
chr7	17825385	17985124	SNX13
chr11	60255251	60279903	MS4A12
chr4	148648214	148998931	ARHGAP10
chr6	166817852	167324939	RPS6KA2
chr7	120585803	120622270	ING3
chr14	77223532	77254354	VASH1
chr3	8538393	8614805	LMCD1
chr7	73092355	73124491	WBSCR22
chr14	81932893	82005205	SEL1L
chr5	887758	924472	TRIP13
chr19	1604291	1657604	TCF3
chr2	12852015	12887860	TRIB2
chr19	1402568	1440719	DAZAP1
chr19	1571639	1597882	MBD3
chr2	238470217	238480818	PRLH
chr3	148742914	148809341	HLTF
chr8	145613444	145639753	CPSF1
chr2	171029655	171516681	MYO3B
chr2	172373757	172419643	CYBRD1
chr18	64163320	64276375	CDH19
chr6	170879383	170898780	PDCD2
chr12	85248492	85312394	SLC6A15
chr14	68138518	68167531	RDH11
chr19	14197500	14233896	PRKACA
chr19	14255750	14321999	ADGRL1
chr2	234954323	234990778	SPP2
chr14	69335860	69451157	ACTN1
chr14	68189091	68288307	ZFYVE26
chr17	19113928	19245028	EPN2
chr2	131108580	131137982	PTPN18
chr2	128390956	128444360	LIMS2
chr2	220373892	220408494	ASIC4
chr2	220294568	220368009	SPEG
chr4	54320468	54572572	LNX1
chr17	19546449	19585911	ALDH3A2
chr3	195749054	195814060	TFRC
chr17	17708713	17745325	SREBF1
chr5	132206071	132304326	AFF4
chr10	60089735	60135513	UBE2D1
chr14	67702826	67807536	MPP5
chr10	62624196	62766198	RHOBTB1
chr10	47996603	48060018	ASAH2C
chr11	63601400	63683491	MARK2
chr5	162882209	162923947	HMMR
chr12	133393773	133537890	CHFR
chr12	72476046	73064422	TRHDE
chr5	131522531	131636008	P4HA2
chr1	161546101	161653444	FCGR2B
chr16	68113654	68268162	NFATC3
chr3	3163600	3197563	TRNT1
chr17	7115444	7133592	ACADVL
chr5	171464077	171620390	STK10
chr5	171283553	171438877	FBXW11
chr17	7234848	7259797	ACAP1
chr4	5744811	5899785	CRMP1
chr4	5707924	5835772	EVC
chr17	5369571	5395131	DERL2
chr3	113246143	113353425	SIDT1
chr16	15732124	15825210	NDE1
chr11	10589638	10720535	MRVI1
chr19	16766938	16805840	TMEM38A
chr19	16303389	16351160	AP1M1
chr19	45142098	45171850	PVR
chr19	44042192	44089625	XRCC1
chr12	125256402	125372214	SCARB1
chr7	1017835	1034276	CYP2W1
chr3	127312066	127346276	MCM2
chr22	50523308	50605119	MOV10L1
chr22	50604160	50623723	PANX2
chr22	50634408	50661045	SELO
chr3	189344205	189620068	TP63
chr4	113201665	113368776	ALPK1
chr17	73516161	73576289	LLGL2
chr15	85518671	85687376	PDE8A
chr17	33450772	33474334	NLE1
chr5	213356	261815	SDHA
chr17	38776214	38809760	SMARCE1
chr17	33443598	33462751	FNDC8
chr17	38055848	38081107	GSDMB
chr12	384295	503620	KDM5A
chr17	42831399	42864214	ADAM11
chr3	135679515	135871733	PPP2R3A
chr14	53318986	53424153	FERMT2
chr2	169774448	169892832	ABCB11
chr2	169916299	169957677	DHRS9
chr1	157795704	157873046	CD5L
chr1	186635923	186654559	PTGS2
chr3	185356527	185547844	IGF2BP2
chr3	184995729	185211885	MAP3K13
chr3	186643274	186801341	ST6GAL1
chr17	45805610	45828485	TBX21
chr13	32600437	32875794	FRY
chr11	85663727	85785924	PICALM
chr17	44663035	44839830	NSF
chr2	121488199	121755229	GLI2
chr2	122090352	122412163	CLASP1
chr16	1816891	1828156	MRPS34
chr19	15265444	15316792	NOTCH3
chr11	77220981	77353850	CLNS1A
chr4	6317305	6570327	PPP2R2C
chr19	49838852	49870714	TEAD2
chr11	85950586	85994855	EED
chr5	175964512	176027975	CDHR2
chr5	176042085	176062530	SNCB
chr11	18484883	18553779	TSG101
chr17	3709460	3754545	NCBP3
chr17	3822169	3872736	ATP2A3
chr15	63608577	63679360	CA12
chr3	127402909	127547051	MGLL
chr12	96046583	96189930	NTN4
chr2	219518487	219533166	BCS1L
chr12	106452118	106538811	NUAK1
chr15	65729801	65815042	DPP8
chr15	65898704	65958333	SLC24A1
chr18	56524832	56658712	ZNF532
chr17	1532152	1554041	SCARF1
chr18	56990055	57032194	LMAN1
chr15	65817756	65875687	HACD3
chr6	154470631	154682926	IPCEF1
chr17	3902739	4051314	ZZEF1
chr6	155711504	155782037	NOX3
chr1	8916061	8944308	ENO1
chr15	48478861	48601275	SLC12A1
chr19	4636386	4675382	MYDGF
chr19	17429032	17450638	ANO8
chr6	112386980	112413732	TUBE1
chr1	17861330	18029369	ARHGEF10L
chr4	48063410	48141273	TXK
chr12	108518248	108649314	WSCD2
chr20	62032542	62108993	KCNQ2
chr10	71158659	71181623	TACR2
chr12	100587900	100640643	ACTR6
chr15	66623544	66684084	TIPIN
chr7	87829433	87861308	SRI
chr1	21127963	21508377	EIF4G3
chr12	102462967	102518902	NUP37
chr7	83580093	84127040	SEMA3A
chr22	46687638	46731707	GTSE1
chr7	80366854	80556675	SEMA3C
chr22	46658858	46694905	TTC38
chr11	107987243	108023503	ACAT1
chr22	46966909	47080688	GRAMD4
chr22	46751731	46938067	CELSR1
chr10	102217798	102248501	WNT8B
chr2	71498691	71667199	ZNF638
chr7	87457883	87510672	SLC25A40
chr18	71810746	71831197	TIMM21
chr2	70829750	71000357	ADD2
chr11	69582797	69595171	FGF4
chr1	178057864	178453644	RASAL2
chr16	89768542	89792394	VPS9D1
chr10	38378264	38419472	ZNF37A
chr14	103846729	103975168	MARK3
chr12	98982369	99000946	SLC25A3
chr3	171752418	172124455	FNDC3B
chr2	28610315	28645179	FOSL2
chr17	64826235	64886603	CACNG5
chr17	64956026	65034514	CACNG4
chr4	48494378	48787339	FRYL
chr2	98367799	98617388	TMEM131
chr7	5627439	5651286	FSCN1
chr7	5561782	5608415	ACTB
chr18	33762482	33857120	MOCOS
chr3	171313195	171533740	PLD1
chr13	25249549	25290921	ATP12A
chr19	36540783	36601008	WDR62
chr3	196764431	197031171	DLG1
chr3	128439965	128538639	RAB7A
chr7	107215422	107274615	BCAP29
chr10	102241399	102294628	SEC31B
chr12	108911357	108960176	SART3
chr2	143843931	144530921	ARHGAP15
chr2	132228666	132245507	TUBA3D
chr10	102490360	102594698	PAX2
chr3	45011733	45082558	EXOSC7
chr1	169885467	170059349	KIFAP3
chr3	12593513	12630212	MKRN2
chr2	136592196	136638996	MCM6
chr11	114305108	114326001	REXO2
chr11	114265752	114289925	RBM7
chr12	56910713	56989745	RBMS2
chr12	56984380	57035600	BAZ2A
chr3	47417501	47459931	PTPN23
chr3	37029823	37112380	MLH1
chr12	109530379	109553797	UNG
chr1	171278347	171316223	FMO4
chr1	173679080	173760840	KLHL20
chr16	313300	330980	RGS11
chr17	26716661	26739215	SLC46A1
chr1	208190587	208422665	PLXNA2
chr17	26899588	26931297	SPAG5
chr12	110431991	110482568	ANKRD13A
chr8	80865571	81148467	TPD52
chr12	109549400	109711031	ACACB
chr17	27066002	27082974	TRAF4
chr8	81875045	82029303	PAG1
chr19	33566786	33626448	GPATCH1
chr19	10439452	10455499	ICAM3
chr10	104840940	104958056	NT5C2
chr11	119174241	119197231	MCAM
chr19	7655788	7688190	CAMSAP3
chr1	21917708	22000801	RAP1GAP
chr19	7679411	7699451	XAB2
chr19	42382228	42439302	ARHGEF1
chr19	7696767	7717759	STXBP2
chr19	7963728	7984363	MAP2K7
chr19	3928101	3947414	NMRK2
chr2	234258153	234385750	DGKD
chr7	117345705	117519193	CTTNBP2
chr7	100235720	100259084	ACTL6B
chr3	25210823	25644423	RARB
chr3	25634475	25711398	TOP2B
chr10	98272866	98352209	TM9SF3
chr10	104148867	104167281	NFKB2
chr1	202295785	202316108	UBE2T
chr1	202312827	202566834	PPP1R12B
chr2	183575999	183664191	DNAJC10
chr16	27465876	27566234	GTF3C1
chr16	27319989	27381099	IL4R
chr1	78156672	78230537	USP33
chr19	41251542	41276294	SNRPA
chr10	22629399	22748153	SPAG6
chr19	41887279	41908384	EXOSC5
chr2	172538919	172609930	DYNC1I2
chr10	26722132	26861732	APBB1IP
chr7	100164855	100188776	LRCH4
chr11	95497106	95528573	FAM76B
chr19	4169106	4187601	SIRT6
chr11	88905620	89033927	TYR
chr11	74199896	74385162	POLD3
chr1	236844754	236932931	ACTN2
chr1	19660267	19817066	CAPZB
chr1	236300832	236390165	GPR137B
chr11	89859683	89931062	NAALAD2
chr4	129725779	129801379	JADE1
chr8	38263656	38331352	FGFR1
chr7	72737167	72777634	FKBP6
chr22	45734944	45814500	SMC1B
chr22	45893118	46002015	FBLN1
chr10	15550948	15767124	ITGA8
chr20	24924866	24945564	CST7
chr2	210283782	210603842	MAP2
chr18	44383353	44505123	PIAS2
chr7	38418305	38676167	AMPH
chr3	182728006	182838863	MCCC1
chr3	182835001	182886627	LAMP3
chr2	163022194	163106661	FAP
chr10	21063902	21468116	NEBL
chr11	76566911	76742841	ACER3
chr4	39694664	39789412	UBE2K
chr18	39530171	39672794	PIK3C3
chr4	40053446	40164872	N4BP2
chr12	4425371	4467338	TIGAR
chr12	2981389	3055306	TULP3
chr6	158397888	158525208	SYNJ2
chr5	7391321	7835194	ADCY2
chr14	102223135	102399326	PPP2R5C
chr16	6064095	7768340	RBFOX1
chr1	1711729	1827495	GNB1
chr7	27197054	27215117	HOXA9
chr6	12285596	12302427	EDN1
chr10	21818094	22037559	MLLT10
chr7	99993449	100031615	ZCWPW1
chr7	31087076	31156089	ADCYAP1R1
chr8	16844678	16864690	FGF20
chr1	52249863	52349477	NRD1
chr8	42244142	42268415	VDAC3
chr8	17775349	17890478	PCM1
chr17	75995249	76109916	TNRC6C
chr20	32072881	32242842	CBFA2T2
chr9	121910736	122136745	BRINP1
chr20	32946041	33104198	ITCH
chr5	137218657	137283436	PKD2L2
chr20	33287094	33306243	TP53INP2
chr1	1147288	1172411	SDF4
chr20	33558206	33595240	MYH7B
chr20	31590406	31616515	BPIFB2
chr1	3564084	3657765	TP73
chr11	1290601	1335884	TOLLIP
chr7	43961037	44000735	UBE2D4
chr18	591988	655334	CLUL1
chr8	92962203	93120514	RUNX1T1
chr8	95134399	95234531	CDH17
chr18	209520	273050	THOC1
chr2	179323391	179348327	FKBP7
chr2	179054208	179269160	OSBPL6
chr5	36601457	36693436	SLC1A3
chr2	216967187	217076026	XRCC5
chr3	158358611	158395482	LXN
chr2	231062826	231228762	SP140
chr1	47018090	47087515	MKNK1
chr2	218659512	218872718	TNS1
chr19	1810248	1853452	REXO1
chr10	71902045	71935279	SAR1A
chr1	100805584	100990833	CDC14A
chr12	48123455	48169823	RAPGEF3
chr19	43006456	43070386	CEACAM1
chr12	48431681	48505091	SENP1
chr10	76849192	76873979	DUSP13
chr19	42767689	42804949	CIC
chr19	42900659	42936578	LIPE
chr8	11648082	11701818	FDFT1
chr19	42796185	42812698	PAFAH1B3
chr4	74342400	74374691	AFM
chr16	29797040	29821706	KIF22
chr6	25647464	25707011	SCGN
chr6	25274306	25625758	LRRC16A
chr1	64053947	64130916	PGM1
chr2	15726302	15776235	DDX1
chr19	10823755	10949164	DNM2
chr6	131155487	131389462	EPB41L2
chr6	72591406	73117845	RIMS1
chr6	132612194	132727684	MOXD1
chr6	132762006	132839337	STX7
chr22	51200929	51227091	RABL2B
chr19	10591796	10619417	KEAP1
chr6	74099471	74132292	DDX43
chr19	55687616	55725874	PTPRH
chr13	95084558	95136936	DCT
chr20	44973167	44998043	SLC35C2
chr3	97590819	97668810	CRYBG3
chr3	96528425	97476304	EPHA6
chr2	120192419	120287070	SCTR
chr9	3213297	3531004	RFX3
chr2	152261397	152369527	RIF1
chr12	72143654	72189699	RAB21
chr4	72048003	72442804	SLC4A4
chr9	2010342	2198624	SMARCA2
chr19	10118925	10137955	RDH8
chr6	109302640	109421022	SESN1
chr19	10065237	10126147	COL5A3
chr16	30704530	30760602	SRCAP
chr9	2715469	2849241	PUM3
chr13	46622321	46684211	CPB2
chr15	78880394	78918637	CHRNA3
chr5	113691642	113837337	KCNN2
chr7	135041547	135199875	CNOT4
chr14	73598126	73695399	PSEN1
chr3	98234976	98317567	CPOX
chr3	98211756	98246910	CLDND1
chr14	102685837	102776537	MOK
chr14	102542075	102611036	HSP90AA1
chr20	35619752	35729398	RBL1
chr20	34889258	35162040	DLGAP4
chr11	133773459	133831880	IGSF9B
chr1	196783898	196933356	CFHR2
chr18	2566510	2621634	NDC80
chr15	51195869	51303097	AP4E1
chr1	114299454	114360098	RSBN1
chr1	113928371	114233545	MAGI3
chr4	74957752	74970010	CXCL2
chr4	74291855	74326891	AFP
chr2	227862427	228033829	COL4A4
chr5	133445402	133492556	TCF7
chr6	108357613	108492058	OSTM1
chr18	63412488	63553638	CDH7
chr3	100936390	101044404	IMPG2
chr3	101287939	101318281	PCNP
chr14	69653228	69714075	EXD2
chr14	68081515	68123437	ARG2
chr5	88008975	88204922	MEF2C
chr1	198602801	198731545	PTPRC
chr1	201003642	201086694	CACNA1S
chr1	201247580	201307121	PKP1
chr3	132368290	132401941	UBA5
chr2	196993290	197046227	STK17B
chr9	99247523	99387112	CDC14B
chr9	99513147	99545411	ZNF510
chr2	169978619	170224195	LRP2
chr19	19891648	19937560	ZNF506
chr1	227913126	227928112	JMJD4
chr1	161714548	161732028	DUSP12
chr12	125544925	125632873	AACS
chr5	141298373	141326612	KIAA0141
chr7	122748585	122845040	SLC13A1
chr7	121953481	122531813	CADPS2
chr5	140496581	140510201	PCDHB4
chr5	140202563	140396929	PCDHA6
chr5	140713539	140897546	PCDHGA2
chr1	54377247	54416602	HSPB11
chr18	60377672	60652666	PHLPP1
chr18	55308658	55475333	ATP8B1
chr1	67768047	67867583	IL12RB2
chr7	150930850	150979982	SMARCD3
chr5	37374314	37758537	WDR70
chr5	39100338	39279630	FYB
chr2	202504593	202568417	MPP4
chr2	202247581	202350569	STRADB
chr2	201670317	201693569	BZW1
chr11	100895355	101006255	PGR
chr5	34014553	34048937	C1QTNF3
chr18	48400419	48479691	ME2
chr5	31527373	31560165	C5orf22
chr2	135670805	135721912	CCNT2
chr6	71117644	71275877	FAM135A
chr6	70571463	70924679	COL19A1
chr18	5387383	5635699	EPB41L3
chr2	165505134	165705189	COBLL1
chr1	215174118	215415436	KCNK2
chr1	210401144	210424976	SERTAD4
chr1	211494957	211553288	TRAF5
chr5	154315630	154353971	MRPL22
chr5	154261976	154322769	GEMIN5
chr8	54133284	54169257	OPRK1
chr17	46120691	46143849	NFE2L1
chr3	122623041	122752452	SEMA5B
chr3	119535170	119818264	GSK3B
chr3	124475795	124625265	ITGB5
chr12	1094675	1610099	ERC1
chr2	61699984	61770761	XPO1
chr3	149525495	149684926	RNF13
chr9	73138979	74066820	TRPM3
chr16	23609488	23657631	PALB2
chr6	83772385	83886069	DOPEY1
chr6	90272863	90353472	LYRM2
chr6	80811364	81060987	BCKDHB
chr8	41781997	41914508	KAT6A
chr9	88897648	88974369	ZCCHC6
chr17	19669142	19776249	ULK2
chr8	102499660	102686954	GRHL2
chr5	72107139	72217560	TNPO1
chr1	11989262	12040595	PLOD1
chr17	3570493	3604698	P2RX5
chr17	3612922	3709537	ITGAE
chr13	73324540	73361234	DIS3
chr13	73351197	73595591	PIBF1
chr13	60965591	61153012	TDRD3
chr13	45508384	45568618	NUFIP1
chr13	33155564	33357157	PDS5B
chr5	41725167	41875621	OXCT1
